@relation 'bugzilla-weka.filters.unsupervised.attribute.Remove-R1,2'

@attribute ns numeric
@attribute nm numeric
@attribute nf numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute pd numeric
@attribute npt numeric
@attribute exp numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute bug {1,0}

@data
1,1,1,0,0.005656,0.002262,884,1,33,327,1,110,110,74,0
1,1,5,0.72681,0.030233,0.017222,522.6,1,37,1859,1,402,402,212,0
2,2,7,0.801709,0.024078,0.01068,735.714286,1,34,1603,1,11,11,11,0
1,1,1,0,0.016185,0.013873,865,1,30,174,1,220,163.833333,175,0
1,1,1,0,0.001157,0.001157,864,1,30,173,1,210,153.833333,165,0
1,1,1,0,0.003472,0.003472,864,1,30,34,1,116,100.583333,96,0
2,2,2,0.977418,0.015837,0.003394,442,1,37,489,1,963,851,935,0
1,1,1,0,0.012012,0.004505,666,1,34,87,1,252,66.961111,183,0
1,1,1,0,0.003021,0.009063,662,1,34,33,1,1,1,1,0
1,1,4,0.49409,0.002153,0.003499,928.75,1,36,204,1,510,510,258,0
1,1,1,0,0.002999,0.001499,667,1,33,28,1,215,215,143,0
1,1,2,0.749595,0.004159,0.00032,1563,1,42,626,1,1654,949.75,1005,0
1,1,1,0,0.002188,0.002188,457,1,35,232,1,41,41,24,0
1,1,3,0.829244,0.036697,0.022936,72.666667,1,1,15,1,40,40,40,0
1,1,1,0,0,0,0,0,1,0,1,53,53,49,0
1,1,1,0,1.688889,0,45,0,1,0,1,53,53,49,0
1,1,1,0,0,0,0,0,1,0,1,53,53,49,0
1,1,1,0,2.030303,0,33,0,1,0,1,56,56,52,0
2,3,9,0.590755,0.030031,0.02743,469.888889,1,40,163,1,361,361,350,1
1,1,1,0,0.004866,0.004866,822,1,20,9,1,1487,943.166667,931,0
1,1,1,0,0.026764,0.009732,822,1,20,10,1,1470,945.666667,923,0
4,5,9,0.952054,0.003873,0.002324,573.777778,1,37,185,0.666667,1441,932.333333,1440,1
1,1,1,0,0.002398,0.002398,834,1,19,0,1,7,7,4,0
1,1,1,0,0.001199,0.001199,834,1,19,17,1,4,4,1,0
1,1,1,0,0.013205,0.003601,833,1,18,0,1,1167,806.833333,738,0
1,1,1,0,0.003623,0.001208,828,1,18,5,1,1165,804.833333,736,1
2,2,3,0.946395,0.002541,0.002541,524.666667,1,25,45,1,48,22.821429,38,0
3,3,15,0.92538,0.005259,0.007012,646.466667,1,36,15,0.066667,72,64.5,71,1
1,1,1,0,0.004587,0.004587,436,1,11,75,1,561,204.8,506,0
1,1,1,0,0.013793,0.013793,435,1,11,30,1,69,69,47,0
1,1,1,0,0.002304,0.002304,434,1,9,115,1,503,242.416667,460,0
1,1,1,0,0.002299,0.002299,435,1,9,0,1,321,321,306,1
1,1,1,0,0.05977,0.032184,435,1,9,7,1,298,271,277,0
1,1,1,0,0.00232,0.00232,431,1,9,6,1,313,313,298,0
1,1,1,0,0.006928,0,433,1,3,71,1,18,18,13,0
1,1,1,0,0.00463,0.002315,432,1,2,21,1,114,114,109,0
1,1,1,0,0.00232,0,431,0,2,33,1,92,92,88,0
1,1,1,0,0.02093,0.009302,430,1,2,1,1,48,48,44,1
1,1,1,0,0.002331,0.002331,429,1,2,0,1,45,45,42,1
1,1,3,0.946395,0.009772,0.003257,204.666667,1,9,617,1,41,41,39,1
1,1,1,0,0.03856,0,389,0,1,0,1,57,49.166667,53,0
1,1,1,0,0.002571,0.002571,389,0,1,0,1,56,48.166667,52,0
1,1,1,0,0.020566,0.020566,389,0,1,0,1,55,47.166667,51,1
1,1,1,0,0.017949,0,390,1,1,0,1,54,46.166667,50,1
1,1,1,0,0.026042,0.002604,384,0,1,0,1,53,45.166667,49,1
1,1,1,0,0.015789,0.002632,380,0,1,1,1,52,44.166667,48,0
1,1,1,0,0.010667,0.010667,375,1,1,0,1,51,43.166667,47,0
1,1,1,0,0.258667,0.074667,375,0,1,1,1,50,42.166667,46,1
1,1,1,0,0.074534,0.006211,322,0,1,13,1,49,41.5,45,0
1,1,2,0.918296,0,0.005803,258.5,0,1,0,1,25,17.5,25,0
1,1,3,0.315312,0.176817,0.198428,169.666667,0,21,787,1,450,248.166667,416,0
1,1,1,0,0.025463,0.023148,432,1,9,182,1,316,316,301,0
1,1,1,0,0.00232,0.00232,431,1,9,182,1,314,314,299,0
1,1,1,0,0.025581,0.025581,430,1,16,1124,1,280,280,146,0
1,1,1,0,0.009302,0.009302,430,1,12,774,1,665,218.616667,585,0
1,1,1,0,0.013953,0.013953,430,1,11,432,1,70,70,48,0
1,1,1,0,0.002326,0.002326,430,1,9,189,1,322,322,307,0
1,1,4,0.6699,0.015854,0.023171,410,1,33,1165,0.75,477,125.132936,429,0
1,1,1,0,0,0.084135,416,1,17,140,1,349,349,223,0
1,1,1,0,0.026036,0.009467,845,1,20,338,1,1471,946.666667,924,0
1,1,1,0,0.002398,0.002398,834,1,19,314,1,6,6,3,0
1,1,1,0,0.001199,0.001199,834,1,19,314,1,5,5,2,0
1,1,1,0,0.013189,0.003597,834,1,18,253,1,1168,807.833333,739,0
1,1,1,0,0.003619,0.001206,829,1,18,253,1,1166,805.833333,737,0
1,1,1,0,0.333333,0,21,1,14,49,1,1571,965.833333,968,0
2,2,14,0.768346,0.011152,0.008178,192.142857,1,42,918,0.785714,1366,871.333333,1315,1
1,1,1,0,0.461538,0,13,1,13,12,1,462,462,307,1
1,1,1,0,0.076923,0.538462,13,1,11,286,1,33,33,27,0
1,1,1,0,0,0.066667,15,1,6,60,1,1,1,1,0
1,1,1,0,0,0,0,0,1,0,1,56,56,52,0
1,1,1,0,2.304348,0,23,0,1,0,1,56,56,52,0
1,1,1,0,0,0.066667,15,1,6,131,1,2,2,2,0
1,1,1,0,0.4,0,15,1,13,554,1,463,463,308,0
1,1,2,0,0.0025,0,200,1,2,4,1,2,2,2,1
1,1,1,0,0,0,0,0,10,127,1,54,54,50,0
1,1,1,0,0.25,0.625,8,1,22,77,1,759,717,500,0
2,2,3,0.222726,0.008073,0.103935,330.333333,1,31,8,0.666667,62,62,47,1
1,1,2,0.13403,0.17069,0.013793,290,1,30,0,0.5,59,59,44,1
1,1,2,0.13403,0.015595,0.192982,256.5,1,30,14,1,56,56,41,1
1,1,1,0,0.027778,0.013889,72,1,18,92,1,178,76.083333,149,1
1,1,1,0,0.042857,0.028571,70,1,17,48,1,22,22,17,1
1,1,1,0,0.015625,0,64,1,13,0,1,366,298,345,1
1,1,2,0.983129,0.27853,0.088975,517,1,19,26,1,365,297,344,1
1,1,1,0,0.012048,0.012048,83,1,12,0,1,16,16,15,1
1,1,1,0,0.012048,0,83,1,12,20,1,15,15,14,1
1,1,1,0,0.024691,0.024691,81,1,10,429,1,21,21,20,0
1,1,1,0,0.1125,0.025,80,0,6,86,1,353,321,349,0
1,1,1,0,0.013333,0,75,1,5,2,1,166,166,163,0
1,1,1,0,0.028169,0.014085,71,0,4,62,1,6,6,6,1
1,1,1,0,0,0.021739,46,0,1,2,1,24,24,24,0
1,1,1,0,0.042553,0.085106,47,1,1,0,1,15,15,15,0
1,1,1,0,0.777778,0.333333,81,0,2,74,1,16,16,16,0
1,1,1,0,0.012195,0,82,1,12,486,1,294,278,277,0
1,1,11,0.888033,0.020166,0.011072,229.909091,1,20,1891,0.909091,214,117.75,204,0
2,2,8,0.832885,0.013711,0.02921,419.375,0,25,2108,1,129,129,128,0
1,1,1,0,0.25,0.625,8,1,22,274,1,758,716,499,0
1,1,2,0.684038,0.021786,0.002179,459,1,5,15,1,4,4,4,0
1,1,3,0,0,0,44.666667,1,1,0,0.333333,9,9,9,1
1,1,2,0.976021,0.034615,0.007692,260,0,2,10,1,172,172,172,1
1,1,2,0.141441,0.156522,0.06087,230,0,5,175,1,27,27,27,1
1,1,1,0,0.006494,0.006494,154,0,1,1,1,19,19,19,0
1,1,1,0,0.019608,0,51,1,1,10,1,528,528,247,0
1,1,1,0,0,0,20,1,1,0,1,381,381,189,1
1,1,2,0,0,0,39,0,1,7,1,46,38.5,43,1
1,1,1,0,0.013699,0.013699,73,1,1,0,1,43,35.5,40,0
1,1,1,0,0.013699,0.013699,73,1,1,0,1,42,34.5,39,0
1,1,1,0,0,0,73,0,1,0,1,41,33.5,38,1
1,1,2,0,0.095455,0.008182,550,1,31,13,1,457,457,303,1
1,1,2,0.999857,0,0.140873,252,1,18,58,1,347,347,221,0
3,3,15,0.89505,0.008193,0.006119,642.8,1,36,67,0.266667,154,154,150,1
1,1,1,0,0.060345,0.060345,116,1,12,11,1,99,93,83,0
1,1,1,0,0.008696,0.008696,115,0,11,165,1,583,190.1,524,0
1,1,1,0,0.097345,0.00885,113,1,9,10,1,527,211.666667,479,1
1,1,1,0,0.045455,0.009091,110,1,5,0,1,362,304,341,0
1,1,1,0,0.009434,0.009434,106,1,2,300,1,27,27,25,0
1,1,1,0,0.012821,0.012821,78,0,1,6,1,58,50.166667,54,0
1,1,7,0.403876,0.172956,0.429245,363.428571,0,21,1782,1,54,54,50,0
2,2,7,0.879714,0.005296,0.006178,323.714286,1,35,2524,0.857143,291,291,284,0
1,1,1,0,0,0.409091,88,1,18,187,1,349,349,223,0
1,1,1,0,0,0,0,1,1,0,1,17,17,17,0
1,1,1,0,0,0,0,0,1,0,1,22,22,22,0
1,1,2,0.896435,1.325926,0,135,0,1,0,0.5,22,22,22,0
2,2,2,0,0,0,17,1,2,121,1,25,25,24,1
1,1,1,0,0,0,34,0,1,0,1,75,32.833333,73,0
1,1,1,0,0,0,0,0,9,6,1,50,39.166667,49,0
1,1,1,0,0.235294,0.117647,34,1,7,7,1,19,19,14,0
1,1,3,1,0.055556,0.027778,24,1,10,1159,1,16,16,11,0
1,1,1,0,0.225806,0,31,0,6,90,1,17,17,17,1
1,1,1,0,0.44,0.04,25,1,5,179,1,1,1,1,1
1,1,1,0,0.153846,0,13,0,2,154,1,83,83,83,0
1,1,15,0.594695,0.761748,0.596043,80.866667,0,3,861,0.533333,66,66,66,0
1,1,2,0.850208,0.522727,0.670455,44,0,8,710,1,59,59,55,0
1,1,10,0.630291,0.323626,0.523887,305.6,0,24,4008,1,460,258.166667,426,0
1,1,1,0,0,0,0,0,1,0,1,59,59,55,0
1,1,1,0,2.268293,0,41,0,1,0,1,61,61,57,0
1,1,1,0,0,0,0,0,1,0,1,5,5,5,0
1,1,1,0,1.790698,0,43,1,1,0,1,6,6,6,0
1,1,1,0,0,0,0,0,1,0,1,12,12,8,0
1,1,1,0,0.264175,0.194588,776,0,1,0,1,61,61,57,0
1,1,1,0,0.047749,0.061392,733,1,1,0,1,14,14,10,0
1,1,1,0,2.25452,0,719,1,1,0,1,13,13,9,0
1,1,1,0,0.45,0.2,20,1,7,2,1,669,217.580952,588,0
1,1,1,0,0.45,0.2,20,1,7,16,1,100,94,84,1
1,1,1,0,0.111111,0.111111,18,1,6,112,1,570,186.933333,514,1
1,1,5,0.726958,0.004634,0.00309,388.4,1,24,60,0.8,291,252.583333,275,1
1,1,1,0,0.066667,0.066667,15,0,4,0,1,281,245.583333,265,0
2,2,3,0.826713,0.00936,0.014041,641,1,20,34,1,280,244.583333,280,1
1,1,2,0.918296,0.003401,0.017007,294,1,21,16,1,260,225.083333,246,1
1,1,3,0.569341,0.02381,0.04329,154,1,21,47,1,240,209.416667,230,1
1,1,2,0,0.006169,0.000617,810.5,1,19,3,1,202,174.083333,195,1
1,1,1,0,0,0,18,0,2,0,1,129,129,126,0
1,1,1,0,0,0,0,1,1,0,1,135,45.166667,131,0
1,1,1,0,0.00149,0.000745,1342,0,1,0,1,564,464.25,535,0
1,1,1,0,0.013393,0.011905,1344,1,1,0,1,269,171,257,0
1,1,1,0,0.002242,0,1338,0,1,0,1,156,60.666667,148,0
1,1,1,0,1.957303,0,1335,1,1,0,1,135,45.166667,131,0
1,1,1,0,0.027211,0.006803,147,1,33,3,1,7,7,2,0
2,2,2,0.991703,0.024727,0.016,687.5,1,36,4,0.5,486,486,470,1
2,2,2,0.946819,0.039416,0.052555,685,1,36,2,0.5,475,475,459,1
2,2,3,0.889836,0.151207,0.095934,524.666667,1,36,32,1,426,426,414,1
2,2,2,0.943602,0.01542,0.012336,648.5,1,36,0,0.5,388,388,377,1
2,2,2,0.983306,0.103744,0.045242,641,1,36,0,1,384,384,373,1
1,1,1,0,0.002857,0,350,1,32,10,1,1518,966,945,0
1,1,2,0.958042,0.047319,0.031546,317,1,35,13,1,1476,943.666667,926,1
1,1,1,0,0.002985,0,335,1,32,9,1,1464,939.666667,919,0
1,1,1,0,0.02994,0.083832,334,1,32,1,1,1447,936.333333,913,1
1,1,1,0,0.00578,0.00289,346,1,31,13,1,1445,936.333333,911,0
1,1,1,0,0.002849,0.002849,351,1,31,2,1,66,66,30,0
1,1,2,0.405977,0.055723,0,332,1,33,71,1,1256,793.833333,781,1
1,1,1,0,0.003067,0.003067,326,1,30,2,1,730,356.833333,359,0
1,1,1,0,0.285276,0.184049,326,1,30,4,1,1132,807,718,1
2,2,7,0.829065,0.032154,0.071383,222.142857,1,37,131,0.714286,1100,799.333333,1058,1
1,1,2,0.977418,0.031496,0.022047,317.5,1,36,5,1,680,349.166667,323,0
1,1,1,0,0.076655,0,287,1,29,20,1,996,263.988095,787,1
1,1,1,0,0.00369,0,271,1,28,11,1,816,760,538,0
1,1,1,0,0.01476,0.02952,271,1,28,12,1,326,326,208,0
2,3,5,0.74494,0.005018,0.002174,1195.8,1,36,22,0.6,483,483,472,1
2,2,3,0.99983,0.044155,0.06573,664.333333,1,33,79,1,183,183,176,1
1,1,4,0.833107,0.008333,0.007197,660,1,35,58,1,385,385,198,1
3,3,5,0.93452,0.002683,0.011402,596.4,1,35,11,1,58,58,58,1
1,1,1,0,0.207237,0.236842,304,1,28,0,1,44,44,33,1
1,1,3,0.974054,0.031056,0.026708,536.666667,1,33,3,0.666667,43,43,32,1
1,1,1,0,0.003247,0.003247,308,1,27,0,1,230,230,130,0
1,1,2,1,0.001457,0.001457,686.5,1,31,9,1,254,254,186,1
1,1,1,0,0.003247,0.003247,308,1,27,3,1,227,227,166,0
1,1,2,0.934068,0.044164,0.018927,317,1,30,1,1,200,200,148,0
1,1,1,0,0.016393,0.02623,305,1,27,6,1,191,191,139,1
2,2,4,0.300888,0.093251,0.070067,485.25,1,32,25,0.75,51,51,51,1
2,2,4,0.750136,0.007837,0.001567,478.5,1,33,0,0.75,318,255,302,1
1,1,2,0.591673,0.019264,0.005254,285.5,1,28,44,1,2,2,2,0
1,1,1,0,0.023411,0.013378,299,1,24,133,1,188,132.666667,149,0
2,2,3,0.936417,0.008621,0.0117,541.333333,1,29,20,1,112,96.583333,106,1
1,1,1,0,0.013289,0.016611,301,1,24,116,1,105,89.583333,88,0
1,1,1,0,0.003322,0.003322,301,1,23,23,1,11,9.5,10,1
1,1,1,0,0.003472,0.003472,288,1,19,0,1,440,385.5,381,1
1,1,1,0,0.041667,0,288,1,19,10,1,436,381.5,378,1
1,1,1,0,0.010753,0.003584,279,1,19,16,1,149,103.833333,132,1
1,1,1,0,0.149733,0,187,1,19,1,1,271,235.583333,256,1
1,1,1,0,0.02924,0.070175,171,1,19,4,1,258,225.833333,244,1
1,1,1,0,0.012048,0.012048,166,1,19,35,1,236,228,229,0
1,1,1,0,0.126506,0.096386,166,1,18,9,1,189,189,182,0
1,1,1,0,0.006024,0.006024,166,1,18,0,1,89,69,87,0
1,1,2,0.77935,0.020305,0.01269,197,1,19,63,1,126,126,119,0
1,1,1,0,0.011905,0.011905,168,1,18,7,1,183,159.333333,176,0
1,1,1,0,0.030488,0.006098,164,1,18,2,1,144,120.333333,138,1
1,1,2,0.823812,0.010033,0.024526,448.5,1,20,3,1,134,110.333333,129,1
1,1,1,0,0.04321,0,162,1,18,8,1,70,57.5,68,1
1,1,1,0,0.0625,0.0125,160,1,18,1,1,85,64,83,1
1,1,1,0,0.734694,0.755102,147,1,18,25,1,77,63.5,75,1
1,1,1,0,0.006494,0.006494,154,1,17,1,1,54,47.5,52,1
1,1,1,0,0.006494,0.006494,154,1,16,3,1,65,65,62,0
1,1,1,0,0.071429,0.019481,154,1,16,25,1,55,55,52,1
1,1,1,0,0.006579,0.006579,152,1,15,12,1,300,284,283,0
1,1,1,0,0.085526,0.111842,152,1,14,24,1,255,240,241,0
1,1,1,0,0.020548,0,146,1,13,46,1,10,10,10,0
1,1,1,0,0.013793,0.013793,145,1,12,0,1,44,36.5,42,1
1,1,2,0.503258,0.036036,0.004505,222,1,11,107,1,73,73,58,1
1,1,1,0,0,0.043165,139,1,8,8,1,11,11,11,0
1,1,1,0,0.021277,0.014184,141,1,6,5,1,61,61,59,1
1,1,1,0,0.007092,0,141,1,6,0,1,479,428,475,0
1,1,1,0,0.147826,0.147826,115,0,6,0,1,395,359,391,0
1,1,1,0,0.084337,0,83,1,6,18,1,169,154.5,165,0
1,1,2,0.998001,0.084967,0.039216,76.5,1,5,128,1,154,154,151,0
1,1,1,0,0.12987,0.051948,77,1,5,56,1,62,62,62,1
1,1,1,0,0.041667,0,72,1,4,14,1,9,9,9,1
1,1,1,0,0.211765,0.176471,85,0,2,154,1,85,85,85,0
1,1,2,0.927339,0.322148,0.157718,149,0,2,132,1,22,22,22,0
1,1,1,0,0.086093,0.112583,151,1,15,144,1,290,274,273,0
1,1,1,0,0.023952,0,167,1,22,487,1,571,187.566667,515,0
1,1,1,0,0.012048,0.012048,166,1,19,92,1,237,229,230,0
1,1,1,0,0.126506,0.096386,166,1,18,56,1,190,190,183,0
1,1,1,0,0.006024,0.006024,166,1,18,47,1,90,70,88,0
1,1,2,0.77935,0.020305,0.01269,197,1,19,89,1,128,128,121,0
2,2,4,0.783742,0.008171,0.000481,1040.25,1,38,2700,1,17,17,17,0
1,1,1,0,0.045752,0.026144,306,1,28,469,1,169,169,121,0
1,1,1,0,0.0033,0.0033,303,1,27,355,1,228,228,167,0
1,1,1,0,0.016502,0.026403,303,1,27,344,1,192,192,140,0
1,1,4,0.540265,0.010825,0.019396,554.25,1,32,992,1,87,26.733333,72,0
1,1,1,0,0.023179,0.013245,302,1,24,260,1,189,133.666667,150,0
1,1,1,0,0.00369,0,271,1,28,126,1,817,761,539,0
1,1,1,0,0.014815,0.02963,270,1,28,26,1,327,327,209,0
1,1,1,0,0.060811,0.027027,296,1,33,302,1,1759,1030.833333,1073,0
1,1,1,0,0.034483,0.034483,290,1,32,183,1,1448,937.333333,914,0
1,1,1,0,0.003472,0.003472,288,1,31,182,1,1446,937.333333,912,0
1,1,1,0,0.003472,0.003472,288,1,31,168,1,67,67,31,0
2,4,6,0.782314,0.01372,0.00951,1069,1,41,36,0.833333,1788,1027.5,1701,1
1,1,1,0,0.003089,0.002317,1295,1,35,10,1,1779,1023,1082,0
1,1,2,0.998266,0.109649,0.01817,798,1,34,27,1,565,565,255,0
2,3,5,0.772228,0.028571,0.00225,889,1,37,110,0.8,525,525,509,1
2,2,5,0.852543,0.007794,0.003728,590.2,1,39,52,0.6,515,515,499,1
1,1,1,0,0.001581,0,1265,1,34,1,1,1598,961.666667,980,0
1,1,1,0,0.007109,0.00158,1266,1,34,7,1,1550,974.333333,958,0
1,1,1,0,0.001603,0.001603,1248,1,34,2,1,79,79,25,0
2,2,2,0.963763,0.076634,0.085567,1063.5,1,35,15,1,1432,930.333333,1374,1
3,3,6,0.905364,0.008275,0.009248,684.833333,1,42,16,0.833333,1309,822.5,1279,0
1,1,1,0,0.000764,0.000764,1309,1,33,1,1,87,87,41,0
2,2,8,0.806186,0.021847,0.032333,429.125,1,43,116,0.75,1293,811.833333,1243,1
1,1,1,0,0.000762,0.000762,1312,1,32,3,1,1257,791.333333,782,0
3,3,7,0.917617,0.030233,0.04593,491.428571,1,41,153,0.857143,1218,760.333333,1189,1
1,1,1,0,0.017611,0,1306,1,32,0,1,1186,761.333333,751,1
2,2,11,0.879818,0.011468,0.009383,523.181818,1,41,582,0.818182,1185,760.333333,1143,1
1,1,1,0,0.003879,0.003103,1289,1,32,11,1,1160,800,733,0
1,1,1,0,0.143634,0.107919,1288,1,32,4,1,1133,808,719,1
1,1,1,0,0.013699,0.020951,1241,1,32,19,1,1102,788.833333,695,0
2,2,3,0.918796,0.042442,0.05,573.333333,1,34,62,1,1061,798,1022,1
1,1,1,0,0.013147,0.004108,1217,1,32,30,1,990,784.5,640,0
3,3,3,0.724834,0.002495,0.002495,935.333333,1,32,99,1,35,10.859524,35,0
2,2,2,0.31903,0.064948,0.029251,1008.5,1,32,12,0.5,995,269.654762,972,1
3,3,3,0.850864,0.003657,0.005282,820.333333,1,33,53,1,851,794.5,843,1
1,1,1,0,0.001738,0.000869,1151,1,31,3,1,812,759,537,1
1,1,1,0,0.002609,0.00087,1150,1,31,9,1,806,755,533,0
1,1,1,0,0.026087,0.023478,1150,1,31,2,1,770,728,509,0
1,1,1,0,0.006092,0,1149,1,31,4,1,992,268.757143,785,1
1,1,2,0.543564,0.018401,0.004246,706.5,1,32,8,1,982,258.995238,780,1
2,3,6,0.826168,0.019839,0.006141,705.666667,1,35,69,0.666667,979,255.995238,956,1
1,1,1,0,0.002708,0.002708,1108,1,31,23,1,965,242.614286,768,0
1,1,1,0,0.00722,0.005415,1108,1,31,7,1,582,578.5,388,0
2,2,4,0.977554,0.009155,0.009155,846.5,1,34,21,1,562,562,541,1
1,1,1,0,0.028777,0.007194,1112,1,31,0,1,518,518,349,1
1,1,1,0,0.000909,0.000909,1100,1,31,0,1,509,509,344,0
2,2,3,0.819448,0.004665,0.005513,786,1,34,12,0.666667,455,455,440,1
1,1,1,0,0.000964,0,1037,1,31,6,1,328,328,210,0
1,1,1,0,0.005792,0.000965,1036,1,31,1,1,310,310,195,0
1,1,2,1,0.001181,0.001181,846.5,1,35,11,1,294,294,192,1
1,1,3,0.986582,0.026217,0.059176,445,1,33,22,1,268,268,181,1
2,2,3,0.530973,0.012928,0.008872,1315,1,35,7,1,199,199,143,1
1,1,1,0,0.002812,0.003749,1067,1,31,0,1,145,145,101,1
1,1,1,0,0.009363,0,1068,1,31,2,1,129,129,90,0
1,1,1,0,0.018832,0.013183,1062,1,31,17,1,127,127,88,0
1,1,1,0,0.000943,0,1061,1,31,11,1,119,119,80,0
2,2,2,0.789271,0.037599,0.029646,691.5,1,31,11,1,105,105,102,0
1,1,1,0,0.002836,0.003781,1058,1,31,3,1,100,100,69,1
2,2,3,0.934691,0.022967,0.015518,537,1,33,65,1,77,77,75,1
2,2,3,0.940044,0.005294,0.000756,1322.333333,1,35,7,1,52,52,51,1
1,1,1,0,0.222936,0.188073,1090,1,31,0,1,46,46,35,1
1,1,2,1,0.001122,0.001122,891,1,33,35,1,24,24,19,0
1,1,1,0,0.008435,0.013121,1067,1,31,3,1,6,6,6,1
1,1,1,0,0.048826,0.028169,1065,1,30,4,1,207,207,154,0
2,2,4,0.932872,0.011533,0.00865,520.25,1,33,1,1,126,126,121,1
1,1,1,0,0.019029,0.013321,1051,1,30,5,1,190,190,138,1
1,1,1,0,0.030593,0.024857,1046,1,29,3,1,65,65,49,0
1,1,1,0,0.00767,0.004794,1043,1,29,4,1,57,57,42,0
3,3,13,0.86487,0.01268,0.002093,624.846154,1,35,391,0.769231,297,234,289,1
1,1,1,0,0.001967,0.001967,1017,1,29,24,1,39,39,29,0
1,1,4,0.540265,0.010762,0.019283,557.5,1,32,136,1,83,22.733333,68,1
1,1,2,1,0.00149,0.00149,671,1,29,8,1,235,178.333333,190,0
1,1,1,0,0.020428,0.025292,1028,1,28,3,1,214,157.833333,169,1
1,1,2,0.970951,0.001747,0.00262,572.5,1,28,260,1,199,143.333333,157,0
1,1,1,0,0.000971,0,1030,1,28,15,1,177,122.666667,142,0
1,1,1,0,0,0.000972,1029,1,28,11,1,170,118.166667,136,0
1,1,1,0,0.020388,0.000971,1030,1,28,0,1,40,40,24,0
1,1,1,0,0.035363,0.031434,1018,1,28,82,1,35,35,21,1
1,1,1,0,0.009852,0.00197,1015,1,27,3,1,126,111,105,0
1,1,1,0,0.007905,0.000988,1012,1,27,0,1,124,108.583333,102,1
1,1,1,0,0.022772,0.015842,1010,1,27,6,1,121,105.583333,100,1
1,1,1,0,0.006897,0.008867,1015,1,27,3,1,107,91.583333,90,1
1,1,1,0,0.007874,0.005906,1016,1,27,46,1,446,123.941667,405,0
1,1,1,0,0.007882,0,1015,1,27,35,1,102,90.5,84,0
1,1,1,0,0.000988,0,1012,1,27,5,1,444,137.652381,403,0
1,1,1,0,0.002967,0.003956,1011,1,27,27,1,22,11.75,20,0
1,1,3,0.724834,0.004376,0.001751,761.666667,1,31,115,1,437,152.114286,396,1
1,1,1,0,0.000997,0.000997,1003,1,26,10,1,15,15,14,0
1,1,1,0,0.000997,0,1003,1,26,9,1,8,8,7,0
1,1,1,0,0.001996,0.002994,1002,1,26,3,1,6,6,5,0
1,1,1,0,0.004985,0.004985,1003,0,26,0,1,586,193.1,527,0
1,1,1,0,0.002991,0,1003,1,26,6,1,3,3,3,0
1,1,1,0,0.005988,0.003992,1002,1,25,23,1,16,12.5,14,0
1,1,1,0,0.000997,0.000997,1003,1,24,20,1,567,188.616667,512,1
1,1,1,0,0.000997,0,1003,1,24,6,1,47,29,42,0
1,1,1,0,0.000998,0.000998,1002,1,24,0,1,44,26,39,0
1,1,1,0,0.003992,0,1002,1,24,44,1,42,24,37,1
1,1,1,0,0.002012,0.001006,994,1,24,22,1,554,223.45,501,0
2,2,3,0.982141,0.008906,0.008906,524,1,24,49,0.666667,373,232.483333,372,0
1,1,1,0,0.00303,0.006061,990,1,24,5,1,521,206.166667,476,1
1,1,1,0,0.000995,0,1005,1,24,2,1,19,19,13,1
1,1,1,0,0.000996,0.000996,1004,1,23,69,1,5,5,5,1
2,2,3,0.380003,0.014493,0.01705,391,1,22,6,0.333333,492,238.833333,472,1
2,2,3,0.380003,0.017021,0.014468,391.666667,1,22,62,1,439,384.5,424,1
1,1,1,0,0.028571,0.003297,910,1,22,6,1,11,11,8,1
2,2,4,0.6348,0.031909,0.011966,438.75,1,22,12,0.75,153,107.833333,152,1
1,1,1,0,0.002227,0.001114,898,1,21,2,1,421,367.5,367,0
1,1,1,0,0.033445,0.017837,897,1,21,1,1,352,251.166667,332,1
2,2,4,0.682697,0.024404,0.036026,430.25,1,22,62,1,142,96.833333,141,1
1,1,1,0,0.009009,0.005631,888,1,21,1,1,609,609,545,0
1,1,1,0,0.00451,0.002255,887,1,21,5,1,608,608,544,0
1,1,1,0,0.00224,0.00224,893,1,21,3,1,344,291.166667,325,0
1,1,4,0.67839,0.006258,0.01043,599.25,1,25,19,0.75,339,289.75,320,1
1,1,1,0,0.001149,0.001149,870,1,21,0,1,30,30,30,0
1,1,1,0,0.002283,0.001142,876,1,21,1,1,581,581,519,0
1,1,1,0,0.001142,0,876,1,21,1,1,580,580,518,0
1,1,1,0,0.017281,0.001152,868,1,21,0,1,292,253.583333,276,1
1,1,1,0,0.133098,0.048292,849,1,21,6,1,282,246.583333,266,1
1,1,1,0,0.045564,0.015588,834,1,21,7,1,300,273,278,1
1,1,1,0,0.002353,0.002353,850,1,21,2,1,278,252.5,266,0
1,1,1,0,0.001227,0.002454,815,1,21,13,1,238,230,231,0
1,1,1,0,0.002445,0,818,1,20,8,1,228,228,221,1
1,1,1,0,0.025413,0.001271,787,1,20,8,1,187,187,180,1
1,1,2,1,0.002125,0.002125,470.5,1,21,23,1,136,136,129,0
1,1,1,0,0.003871,0,775,1,20,35,1,195,168.166667,188,1
1,1,1,0,0.002587,0.001294,773,1,19,0,1,124,100.333333,120,0
1,1,1,0,0.001295,0.001295,772,1,19,1,1,87,63.333333,85,0
1,1,1,0,0.015544,0.005181,772,1,19,4,1,97,97,92,1
