@relation 'xalan-2.5_deleteColumns-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute 0.371rfc+0.349wmc+0.331npm-0.282cam+0.282moa... numeric
@attribute 0.483ic+0.478dit+0.475mfa+0.408cbm+0.224ce... numeric
@attribute 0.434avg_cc+0.374max_cc+0.338dam-0.322lcom3-0.308ca... numeric
@attribute '-0.593amc-0.565loc+0.247ca-0.222max_cc+0.22 cbo...' numeric
@attribute -0.43ca-0.408cbo-0.343noc-0.323avg_cc-0.299max_cc... numeric
@attribute '0.571lcom3-0.465dam-0.328amc+0.3  max_cc+0.287avg_cc...' numeric
@attribute 0.774noc-0.359ce-0.267moa-0.265cbo+0.181cbm... numeric
@attribute -0.583moa-0.403noc+0.329ca-0.298ce-0.287cam... numeric
@attribute -0.351mfa-0.343dit+0.336cbm-0.311cam-0.305lcom... numeric
@attribute 0.547moa-0.521ce+0.455cbm+0.301cam+0.222ca... numeric
@attribute -0.693cam+0.364moa-0.352cbm-0.291ce+0.234dit... numeric
@attribute 0.513lcom-0.466lcom3-0.443dam-0.323rfc+0.229ic... numeric
@attribute bug {1,0}

@data
-1.05451,1.712332,-0.742314,0.135815,-0.243745,1.330557,-0.332825,-0.059826,0.054883,-0.525383,0.340402,0.109928,0
-1.344999,0.434793,-0.312942,0.14156,0.286261,-0.513927,-0.441886,-0.589039,-0.846021,-0.211216,0.721624,0.558965,0
-0.96929,-0.905385,-0.931945,0.8228,-0.932218,0.677095,-0.185838,0.297098,0.173663,-0.612555,0.836561,-0.199348,0
1.285089,3.559458,0.739562,0.568687,0.261297,-0.977557,-0.60258,-0.416208,0.751222,0.880631,-0.66636,0.695828,0
-1.555608,-1.793018,-0.114635,0.773991,-0.07107,0.560826,0.0578,0.782526,1.584997,-0.64849,1.487721,0.102251,0
2.653736,-2.260069,0.764484,-0.173666,1.499855,-0.353835,0.521014,0.760506,0.135849,-0.551753,0.170578,-0.91636,0
1.058571,1.999766,0.084138,0.81481,0.34592,-0.049405,-0.457952,-0.07309,0.877846,-0.157187,0.260744,0.396416,1
-1.507335,-0.807577,0.12929,0.293284,0.396356,-0.063022,0.179258,0.202343,-0.257548,-0.110846,0.61348,0.501885,0
-0.785453,-1.514642,1.749206,0.953007,0.841054,-1.561951,0.273261,0.343792,0.087919,-0.140066,-0.146516,0.337415,0
-1.90413,2.065046,-1.311181,0.059282,0.374097,1.143383,-0.047994,-0.079891,-0.196426,0.373768,-0.050618,-0.205097,1
-1.457856,-1.778367,-0.021375,0.200203,-0.039276,0.945405,-0.135024,0.140301,1.101098,-0.458471,0.279296,-0.067004,0
-0.322262,-1.590187,1.667055,0.204174,0.389497,-1.415003,0.079508,0.088942,0.104508,0.305814,-0.192089,0.084025,1
-0.471919,0.328321,-1.963723,1.190954,-2.013778,0.309811,2.554157,-1.223672,0.702742,-0.858348,-0.084237,0.04275,0
3.258843,2.787022,3.456628,-0.68847,-2.315054,1.235915,-0.575958,-0.488111,-0.73319,0.042363,-0.745474,0.543859,1
9.545195,-3.936126,-1.612284,-2.6407,3.568705,0.728055,-0.534788,-3.817685,-0.525389,2.757775,1.932254,1.322895,1
-2.360085,0.169419,-1.283504,-2.193036,-0.026019,-0.729183,-0.231428,-0.198507,-0.717143,0.160346,-0.157616,-0.036484,0
-0.683669,2.587159,-1.30591,-0.0047,0.241073,1.226839,-0.19757,0.223001,0.276169,-0.43714,0.508296,-0.381376,1
1.349224,2.484327,1.588473,-1.152951,-0.240761,0.068924,0.521576,0.475561,-0.488877,0.312689,0.673617,-0.63921,0
-1.643316,1.815514,-1.250845,-0.020542,0.22642,1.092744,-0.201243,-0.090604,0.174285,0.171992,-0.346726,-0.096647,1
0.927477,1.320488,0.8911,0.373688,-0.098114,-0.441561,-0.691733,-0.47666,-0.012795,-1.038667,-0.143287,-0.290869,0
0.913291,5.119158,0.086207,0.431935,0.434697,1.145381,1.197053,1.222721,0.874509,1.992165,-0.381424,1.370311,1
-1.645183,-1.800569,-0.062271,0.550382,0.028244,0.515745,0.160259,0.794302,1.638036,-0.614626,1.53585,0.111609,0
4.609952,-0.960789,1.683368,-1.677136,-0.301186,0.08691,-0.916273,-1.366823,0.379954,-0.290453,0.601698,-1.43274,1
-1.471379,-0.351846,0.075679,0.410355,0.626673,-0.721729,0.124111,0.14838,-0.430624,-0.327684,0.74246,0.81698,0
-0.552428,1.574938,0.157469,-0.570933,-0.831115,1.845411,-0.064492,0.008674,-0.218547,-0.150764,0.17847,-0.080908,1
1.790402,3.36383,0.60318,-0.169508,0.063752,0.767669,-0.038288,-0.670515,0.972566,3.006121,0.856871,0.348636,1
-1.737277,-1.802992,0.287246,0.443247,0.28816,0.033187,0.040216,0.251436,0.639924,0.059968,0.081373,0.560262,1
1.02978,1.314872,0.353189,0.695643,1.184812,-0.857729,-0.230976,-0.92349,0.354118,1.376787,1.152129,-0.275751,1
0.967127,1.774058,0.491155,0.659676,1.062356,-0.71004,0.001468,-0.004501,0.252013,-0.010315,0.570297,-0.052085,1
-1.637923,1.432965,-1.118106,0.024157,0.190717,1.06971,-0.211293,-0.155286,-0.12917,-0.175803,0.205687,-0.150424,0
-0.991835,0.467706,0.126271,0.694002,0.34497,-1.457986,0.159954,-0.199271,-1.260379,-0.573638,0.524222,-0.574335,0
0.002218,-1.510585,1.509997,0.21686,0.182241,-1.062335,-0.335423,-0.451378,0.407314,0.273245,-0.1379,-0.177119,0
-2.360085,0.169419,-1.283504,-2.193036,-0.026019,-0.729183,-0.231428,-0.198507,-0.717143,0.160346,-0.157616,-0.036484,0
-2.360085,0.169419,-1.283504,-2.193036,-0.026019,-0.729183,-0.231428,-0.198507,-0.717143,0.160346,-0.157616,-0.036484,0
1.566999,-2.078849,1.699002,-3.587268,-0.975123,0.745976,0.986223,1.311441,0.465829,0.100997,0.591859,0.110259,1
0.249768,-0.46694,0.679606,-0.013567,0.196755,-0.844511,-0.490784,-0.100784,0.300477,-1.407451,-0.165639,-0.462791,1
-1.192892,0.67937,0.488404,0.469614,0.862226,-1.1042,0.192053,-0.055275,-1.086274,0.117217,-0.232213,-0.28069,1
1.749203,2.385828,0.607675,0.606701,0.363865,-0.597298,0.376725,0.189384,-0.326682,0.371461,0.587464,-0.3175,1
3.03315,1.408666,0.59903,0.458359,0.223074,-0.18246,-0.655547,-0.445898,0.526391,0.273489,0.479043,-0.438915,1
-2.306268,0.229311,-0.710209,-0.882885,0.386939,-0.829164,-0.20492,-0.435503,-1.311347,0.303077,-0.32457,0.41163,1
-1.804902,-1.914973,-0.960122,0.222606,-0.226338,0.338552,-0.900458,-1.897047,0.974065,1.415199,-0.365752,-0.041252,1
-1.703549,2.598135,-1.370139,0.000562,0.440967,1.22443,0.034479,0.125353,0.097079,0.496192,-0.160683,-0.037344,1
-2.073466,-1.888919,-0.088183,0.326658,-0.210584,1.011622,-0.140059,-0.010668,0.523471,0.197056,-0.188116,-0.012849,0
-0.953623,-1.734164,0.31677,0.031375,-0.068292,0.069328,-0.212597,0.091595,1.025899,-0.024498,0.441826,0.436067,0
-1.854101,1.218396,-1.126648,-0.041991,0.156394,0.920996,-0.213599,-0.253342,-0.542763,-0.343872,0.733807,-0.397746,0
-1.187221,0.501828,0.358153,0.530461,0.657405,-1.345799,-0.081169,-0.190231,-1.228088,-0.561976,0.512508,-0.544061,0
4.716937,-2.291197,0.318682,-2.230308,-0.117595,1.79936,0.003648,0.75554,-0.149767,-1.575712,-0.542849,0.446269,1
-2.304119,-1.932931,-0.430888,0.159524,-0.419202,0.961663,-0.436407,-0.301682,0.129231,0.536596,-1.061982,-0.070762,1
-0.826872,-0.63952,1.445185,0.398623,0.34949,-1.228989,-0.051843,-0.40754,-0.786194,0.274076,-0.091015,0.002122,0
4.577876,3.543464,-2.362771,1.193294,0.162469,0.798306,0.448055,0.308211,2.57848,3.033379,-0.592156,0.437402,1
-1.687729,-1.902195,-0.741249,0.827886,-1.129033,0.533531,1.626366,-0.815922,0.899626,-0.245051,-0.119179,0.027287,0
6.499186,1.292264,0.744392,-2.197749,0.07759,0.126609,-1.270049,-2.196034,0.914195,1.227333,1.054126,-1.035333,1
-2.72656,-1.934443,-0.587985,0.051896,0.210238,0.727508,-0.307813,-0.478569,0.44702,0.437602,-1.001629,-0.178702,1
2.243218,1.739184,1.741747,-0.11786,-0.994156,-0.134215,-1.096205,-1.091221,-0.034872,-0.396344,-0.158054,-0.0176,1
-0.831748,0.409311,0.484351,-0.331689,-0.289241,1.771076,0.55403,0.653803,0.668812,0.319573,0.51973,0.236042,0
2.980121,-2.055141,0.555024,-2.564502,0.349869,-0.784381,-0.012883,0.405013,1.731339,-0.535123,0.366958,-1.159722,1
-2.360085,0.169419,-1.283504,-2.193036,-0.026019,-0.729183,-0.231428,-0.198507,-0.717143,0.160346,-0.157616,-0.036484,0
1.430519,2.05377,1.052158,0.205807,-0.061201,0.088962,-0.286598,-0.159048,0.435773,0.107086,-0.027772,0.375884,0
0.873927,0.936379,-1.24398,1.420537,-2.408716,-0.886105,4.477702,-1.734583,0.219312,-0.274211,0.118789,1.237202,1
-1.640678,1.388147,-1.259387,0.144644,-0.058742,0.890629,-0.012601,-0.317342,-0.075288,-0.403795,0.346156,-0.068483,0
-1.770007,0.435275,-0.867781,0.166982,0.047938,0.914045,-0.208299,-0.156513,-0.13683,-0.400206,0.549613,-0.144392,0
1.661565,-1.596382,1.138898,0.70452,1.976587,-0.870515,0.910613,1.240638,0.101723,-0.330677,-0.170983,-0.424804,0
-0.765819,0.263061,0.034563,0.234582,0.380418,-0.370203,-0.32511,-0.431315,0.423409,0.651733,0.144193,0.92274,1
-0.238514,1.885917,0.667031,0.98199,0.772395,-1.089605,0.038139,0.31515,-0.028841,-0.246271,-0.376119,0.295059,0
9.66791,-0.19336,-1.557716,-1.623856,5.236891,1.25866,1.556398,1.549978,0.897561,0.022958,-1.851758,-4.612245,1
-0.307475,-1.626381,1.752369,0.518334,0.619357,-0.965906,0.217173,0.024908,0.05251,0.208298,-0.014628,-0.013665,1
0.479553,-1.643361,1.204646,-0.398253,-0.091267,0.243133,0.140474,0.600598,0.765745,-0.727425,0.388092,0.510094,0
-1.146344,-1.663309,0.819233,-0.457004,-0.115948,-0.740215,0.071042,0.433262,0.553252,-0.048475,-0.147736,-0.474813,1
19.682989,-3.961863,-7.790397,-2.066053,3.841781,0.977444,-4.469496,-3.683686,-0.813386,-0.379902,-0.673016,2.149095,1
0.691807,1.489039,0.369741,0.815998,0.067491,-0.589767,0.997635,-0.247496,-0.528561,-0.373615,0.700219,-0.213489,0
1.194231,-1.581049,1.613252,0.385864,0.527103,-0.501157,-0.181994,-0.313778,0.472884,-0.283947,0.195337,-0.575596,1
2.401268,1.760435,-0.890382,1.432869,0.326598,-0.502075,0.281401,0.049444,0.905856,1.415843,0.325387,-0.308488,1
-0.498839,-1.557604,1.567639,0.861359,0.739761,-1.429273,0.207346,0.411482,0.142745,-0.243534,-0.15247,0.115983,1
-0.80963,-1.804387,0.803326,-0.119806,-0.371753,1.626061,0.200204,0.275032,0.624287,-0.317581,0.431358,0.059568,0
4.127432,-0.141365,-3.220468,3.350164,-5.776168,-2.725493,4.51916,-2.659872,0.029247,-0.849516,-0.534935,-0.199156,1
2.862077,1.099807,0.552687,0.576608,-0.277303,-0.502205,-0.938066,0.444788,0.486469,-1.935795,-0.990137,0.268219,0
-0.294999,0.499817,1.193275,0.113902,-0.256011,-0.008152,0.433661,-0.294766,-0.440613,0.433586,0.022098,0.46316,0
1.095001,2.828874,-0.123794,0.970961,0.067722,-0.834093,-0.136062,-0.433423,0.08984,-1.214592,0.160535,0.127902,0
-2.239911,0.23475,-0.820205,-1.535109,0.245082,-1.127193,-0.190109,-0.256094,-1.105419,0.284443,-0.297001,0.458063,1
0.336842,3.342179,0.370937,-0.310414,-0.586531,2.713856,0.609494,0.799626,-0.125446,0.487382,0.597199,0.206041,1
0.211911,2.397076,0.757102,0.3147,0.686282,-0.649819,0.245894,0.150692,-0.628574,0.490054,0.158441,-0.192431,0
-0.710416,-1.777651,0.057563,0.064984,-0.437543,1.198514,-0.283592,0.209007,0.895156,-0.56976,0.076788,-0.175542,1
1.381905,3.483392,0.638048,0.781752,0.402435,-1.276999,-0.858606,-0.821737,0.824901,1.027185,-0.447578,0.81508,0
2.454482,2.440946,1.260789,0.261258,-0.311399,-0.702258,-0.938609,-0.389262,0.646676,-0.73296,-0.718988,0.495028,0
2.081592,-2.803525,-1.54039,1.111487,0.425343,0.564468,-0.033417,1.687536,-0.550673,-0.284761,0.067477,0.600783,0
0.195909,1.397584,-1.17664,-0.024107,1.315548,1.736136,0.995632,1.201033,0.844233,0.804864,-0.062132,-0.416161,1
2.979888,1.096277,1.01007,-0.219112,1.118768,0.205749,1.072827,0.421589,-0.089382,0.526028,0.126453,-0.582227,0
-2.212486,0.41259,-1.019697,-0.28835,0.327962,0.82604,-0.028979,-0.384571,-1.027732,-0.235309,0.963458,-0.693802,0
-1.84247,1.351614,-1.100373,0.116149,0.196162,0.98381,-0.187445,-0.14721,-0.167457,-0.230345,0.465448,-0.079586,1
0.594337,0.425544,1.258924,0.466517,0.686457,-0.702008,0.057155,-0.359242,0.521242,0.991193,0.347061,-0.18164,0
-1.958339,0.050166,0.198794,-0.236399,0.740533,-1.686657,-0.109315,-0.566358,-1.545247,0.267358,-0.824092,-0.453922,0
-2.248538,0.234043,-0.805906,-1.45032,0.263523,-1.088449,-0.192034,-0.279417,-1.13219,0.286866,-0.300585,0.452027,1
-2.636574,0.405599,-1.564408,-0.225129,0.305508,0.51466,-0.289269,-0.543349,-1.147246,-0.025959,0.490318,-0.762071,1
-2.306268,0.229311,-0.710209,-0.882885,0.386939,-0.829164,-0.20492,-0.435503,-1.311347,0.303077,-0.32457,0.41163,1
-1.746741,0.210624,-2.39919,-8.488986,-1.414602,-3.497659,-0.09696,1.513573,1.29885,-0.035723,0.125463,0.326369,0
-2.188805,0.402669,-0.995268,0.006519,0.144753,0.867366,-0.208859,-0.359375,-0.371197,-0.08261,0.166345,-0.20207,0
2.705258,1.048305,0.374238,0.952885,-0.354379,-0.489087,-0.998922,0.499367,0.337585,-1.805466,-0.969687,0.274462,0
0.089077,2.855313,0.102769,0.710213,1.20683,0.189622,0.977843,1.369576,0.612538,0.950959,0.032632,0.591727,0
0.222404,1.963001,2.399202,-0.486204,-0.651022,-0.099904,0.390069,0.002697,-2.566362,-0.137108,0.876064,-0.033245,1
-0.611849,0.493736,0.337877,0.695279,0.734805,-0.870037,0.21341,0.301569,-0.882273,-0.31767,0.468113,-0.477069,0
-2.306268,0.229311,-0.710209,-0.882885,0.386939,-0.829164,-0.20492,-0.435503,-1.311347,0.303077,-0.32457,0.41163,1
0.694553,-2.304101,-1.324166,1.342763,-1.974571,-0.467673,-0.91111,1.927426,-0.060766,0.354102,0.012262,-0.049874,1
0.261303,0.631019,1.452233,0.428313,0.641514,-0.694728,0.487236,0.305326,-0.093143,0.3718,0.351952,-0.223401,1
-1.746741,0.210624,-2.39919,-8.488986,-1.414602,-3.497659,-0.09696,1.513573,1.29885,-0.035723,0.125463,0.326369,0
0.525817,-1.826463,0.853948,1.310191,-1.50885,-0.926748,-0.005918,1.146143,-0.467405,0.191817,0.000641,-0.393054,1
-2.069677,-1.870937,0.064026,0.248621,0.034644,1.084082,-0.000899,-0.055332,0.629168,0.088686,-0.050114,-0.005518,0
-2.567398,-1.952706,-0.654069,0.081413,0.1674,0.658392,-0.48134,-0.766208,0.544452,0.755286,-0.793186,-0.141093,1
-1.796736,0.441271,-0.833797,0.141549,0.09817,0.92953,-0.185462,-0.186107,-0.122411,-0.410898,0.550772,-0.140299,0
-0.061951,3.236052,-0.522346,0.184901,-0.441655,1.925195,-0.181617,0.434121,1.029738,0.019478,-0.564285,0.4084,0
-0.091237,-1.391745,1.26183,-0.319095,-0.349625,-0.17272,-0.404642,-0.109551,0.362854,-0.601969,-0.886162,0.213679,0
2.228167,1.906654,1.00663,-0.560795,-1.08972,1.179493,-0.642246,0.180424,0.480077,-1.533069,-0.449343,0.453089,0
1.708038,3.793479,0.489774,0.030037,1.121337,0.582195,1.096026,1.276595,1.470163,2.517879,-2.130186,-0.836458,1
0.583,-1.315799,1.337212,-0.55107,-0.941839,0.558868,-0.484177,0.148329,0.697309,-1.029319,-0.329578,0.819663,1
2.427418,0.812662,0.204239,0.746614,-0.37224,-0.558649,-0.168009,-0.628091,0.101047,-0.211304,0.362622,-0.590992,1
2.809295,2.553681,1.595013,-0.321765,-0.846714,0.310154,-0.376766,0.438661,-0.237148,-1.046623,-0.807778,-0.155459,1
1.02549,1.996601,0.889043,0.532747,0.193906,-0.771941,-0.793605,-1.187458,-0.023569,0.340183,0.849104,0.109801,0
-2.188805,0.402669,-0.995268,0.006519,0.144753,0.867366,-0.208859,-0.359375,-0.371197,-0.08261,0.166345,-0.20207,0
-1.93348,-0.91617,-0.109597,0.05666,-0.211829,1.062235,-0.098195,-0.185499,0.043436,-0.19277,0.399091,-0.123882,0
-1.984002,1.529263,-1.296973,-0.135011,0.293462,0.98268,-0.137215,-0.238262,-0.399209,0.205907,0.031168,-0.438513,1
2.377598,-0.433364,0.951787,-0.31772,0.808875,-0.520499,0.490049,0.679437,-1.833002,-0.801272,0.317342,-0.762385,1
2.840529,1.037131,-0.462463,0.139816,2.623916,0.212876,1.244128,1.541183,0.24886,0.0994,-0.494608,-0.849061,1
-2.857916,-0.190682,-1.307377,-0.24516,0.289696,0.563332,-0.354758,-0.791396,-0.803643,0.104391,-0.264816,-0.517585,1
-1.746741,0.210624,-2.39919,-8.488986,-1.414602,-3.497659,-0.09696,1.513573,1.29885,-0.035723,0.125463,0.326369,0
-1.707161,-1.77788,0.550378,-0.068224,-0.262566,0.6121,-0.267833,-0.529848,0.175926,0.739723,-0.562839,0.486661,0
0.105269,-0.318172,-2.360562,-5.915979,-2.82682,-3.291426,3.272172,0.411868,1.993487,-0.941371,1.163091,0.051539,1
-0.5569,1.921239,-0.359001,-0.268407,-0.712319,1.664001,0.731089,-0.149313,-0.438188,-0.345899,0.930626,-0.187775,0
0.620374,0.865206,1.389142,0.616148,0.212832,-0.681257,-0.161741,-0.326164,0.04555,0.059371,0.413259,0.049338,1
-1.840415,-1.910522,-0.16624,0.399149,-0.240247,1.01614,-0.169567,0.087518,0.538172,0.109107,-0.135909,-0.032843,0
-0.550201,1.505014,0.756151,0.721762,0.77044,-0.739649,0.506474,0.544976,-0.542733,0.370236,-0.001906,-0.059769,1
0.052535,3.157018,0.769931,0.979494,1.001434,-1.09302,0.319384,0.43839,0.154831,0.976481,-0.499429,0.584834,0
-2.582744,0.430059,-1.577723,-0.209759,0.274428,0.517999,-0.344148,-0.570457,-1.124287,-0.089706,0.449499,-0.751339,1
-2.457982,-1.845522,-0.238329,0.028504,-0.215578,1.028504,-0.383096,-0.508397,0.247125,0.410674,-1.085425,-0.005387,0
-1.770007,0.435275,-0.867781,0.166982,0.047938,0.914045,-0.208299,-0.156513,-0.13683,-0.400206,0.549613,-0.144392,0
-0.083592,2.134427,0.269137,0.722001,0.90716,-0.608216,0.223804,0.424025,-0.555396,-0.480706,0.568646,-0.361251,0
0.625841,-1.995559,0.778538,-0.06483,0.301856,0.370171,0.446153,-0.186887,0.423854,0.322007,0.511061,0.185428,0
-1.578635,-0.737082,-0.535657,0.225116,-0.066888,0.876365,-0.201578,-0.069491,0.131264,-0.551262,0.622039,-0.248385,0
9.630632,2.112977,-2.528026,-1.373172,1.78374,0.853086,-1.784707,-0.98509,-0.29374,-1.789606,-0.95897,-0.241698,1
-2.306268,0.229311,-0.710209,-0.882885,0.386939,-0.829164,-0.20492,-0.435503,-1.311347,0.303077,-0.32457,0.41163,1
-1.746741,0.210624,-2.39919,-8.488986,-1.414602,-3.497659,-0.09696,1.513573,1.29885,-0.035723,0.125463,0.326369,0
-2.246768,0.234188,-0.808839,-1.467712,0.25974,-1.096397,-0.191639,-0.274633,-1.126698,0.286369,-0.29985,0.453265,1
0.939022,-1.568519,-0.502214,2.324299,-1.887184,-1.447591,-0.84409,2.118466,-0.45895,0.627792,-0.33651,-0.332961,0
0.684516,1.768287,-0.109651,0.553039,0.234664,-0.022792,-0.525183,0.08094,0.732109,-0.713476,0.217913,1.103393,1
0.211508,1.242165,0.831827,0.51922,-0.243571,-0.547618,-0.403808,0.01489,-0.507402,-0.756913,-0.325708,-0.192372,1
0.612294,2.345933,-0.466261,0.86469,-0.920345,0.015726,2.314602,-0.411607,0.322109,0.446853,0.10853,1.244843,1
0.820745,2.425682,-0.93632,1.314728,-0.367575,0.404326,0.595597,1.382597,1.135413,2.549717,-0.304501,0.561714,1
2.362763,3.036489,0.858806,0.133923,0.122252,-0.116006,-0.230076,0.108549,0.173652,0.174111,-0.12923,-0.296034,1
1.252047,-1.286963,2.283259,0.191275,-0.313196,-0.37729,-0.392482,-0.449171,0.34417,-0.350216,0.130968,-0.100493,0
0.720946,-1.953182,0.605226,0.255063,-1.014788,-0.165463,-0.797883,-0.491989,0.06496,1.546489,0.400656,0.015268,1
-0.699455,0.044846,0.95556,0.562688,0.896103,-1.116874,0.452849,0.466679,-0.205363,-0.112098,0.307514,-0.141824,0
-2.178584,0.402181,-0.997236,-0.004623,0.146209,0.865809,-0.209702,-0.358588,-0.366559,-0.086394,0.163199,-0.209467,0
-2.921788,0.103141,-1.428961,-0.336575,0.360853,0.55432,-0.315928,-0.794733,-1.054549,0.145759,-0.0713,-0.649634,1
1.966211,3.718645,0.125346,0.982793,0.992087,-0.13296,0.092348,0.610279,0.751235,0.598934,0.003976,-0.112572,0
1.260959,1.869925,2.076572,-0.25005,-0.604774,-0.012039,-0.093307,-0.116378,-0.628154,-0.139949,-0.131565,0.152162,1
6.572524,-1.649643,-1.630676,-0.362229,1.23937,0.227864,-1.214821,-0.600492,-0.045666,-0.495501,0.21976,0.165369,1
0.527273,-1.428558,2.000596,0.151754,0.063965,-0.606128,-0.084703,-0.093233,0.345311,-0.343156,-0.02556,-0.287443,1
0.911728,-2.506593,-2.167895,2.589322,-3.288284,-0.637716,-1.470766,2.662325,-0.64753,0.823818,0.090956,0.182638,0
-1.414627,-1.649368,1.183155,0.602836,0.658953,-1.186818,0.026427,-0.115833,-0.32904,0.361888,-1.126215,-0.062534,1
0.532694,1.370104,1.219398,0.602566,0.086335,-1.006622,-0.348375,-0.190762,-0.348801,-0.387193,-0.061222,0.200058,0
-1.218692,0.817035,0.467075,0.417072,0.755691,-1.566612,0.026827,-0.167168,-1.679153,-0.366276,0.610706,-0.45563,0
2.885513,0.675353,-0.488323,0.276356,-0.694692,1.112738,-1.328207,0.106776,0.333155,-2.448609,-0.587534,0.813502,0
1.838484,0.691409,-0.949344,0.387407,-1.037474,1.641787,-1.025979,0.553947,0.949738,-1.619572,-0.322345,0.254602,0
-1.757837,-0.255353,0.375704,0.383947,0.584436,-1.062807,-0.07264,-0.443289,-1.033467,-0.080246,-0.340665,-0.608759,0
-2.243229,0.234478,-0.814705,-1.502498,0.252175,-1.112292,-0.190849,-0.265065,-1.115716,0.285375,-0.298379,0.455741,1
-2.239911,0.23475,-0.820205,-1.535109,0.245082,-1.127193,-0.190109,-0.256094,-1.105419,0.284443,-0.297001,0.458063,1
0.944406,1.718052,0.652466,0.708988,0.512122,-0.596105,-0.147071,0.161926,0.145126,-0.433819,0.134529,-0.151354,1
-2.067943,-1.773901,0.324302,0.426861,0.528899,-0.913471,-0.133541,-0.024557,0.022901,0.591596,-0.981295,1.18313,0
0.31837,-1.651139,1.254266,1.233014,-0.88492,-1.587836,-0.374148,0.996362,-0.617319,0.224351,-0.562555,0.261723,0
-1.746741,0.210624,-2.39919,-8.488986,-1.414602,-3.497659,-0.09696,1.513573,1.29885,-0.035723,0.125463,0.326369,0
-0.187188,3.32538,0.921749,0.13111,0.333809,-0.977329,0.055125,0.128449,-1.780777,-0.092593,0.205105,0.381594,1
-2.097683,-1.882087,-0.055852,0.291991,-0.161765,1.023806,-0.116815,-0.038878,0.540268,0.185848,-0.186308,-0.010544,0
0.603142,1.462338,-0.293943,0.764372,-0.069253,0.521687,0.037861,1.159067,0.598899,-0.074887,0.163039,0.752894,1
0.493138,-1.255099,2.903011,-0.053583,-1.002501,-0.472986,-0.650147,-1.360916,-0.373966,1.317231,-0.179092,0.58662,0
-1.6266,2.067918,-1.23139,0.028434,0.349193,1.1861,-0.036066,0.00932,-0.074857,0.209687,0.083168,-0.214729,1
-1.53377,1.642568,-1.133606,0.214961,0.13548,1.063181,-0.335655,-0.165379,0.120267,-0.381897,0.188292,0.003706,0
0.227872,0.684909,0.341551,0.847229,0.617476,-1.182494,-0.386414,-0.58172,-0.273029,0.346856,1.083782,-0.33116,1
-2.265348,0.232665,-0.77804,-1.28509,0.29946,-1.012949,-0.195786,-0.324868,-1.184358,0.291586,-0.307569,0.440264,1
8.957463,-2.766747,-1.966035,-2.243844,2.619681,0.444602,-1.236039,-0.740336,1.055991,-2.542297,-1.119881,-0.679746,0
-1.937179,0.830038,-1.066009,-0.029251,0.147061,1.041846,-0.152508,-0.217586,-0.072149,0.366098,-0.511141,-0.219859,0
-1.210891,1.345484,-0.848827,0.28329,0.290728,1.233131,0.081992,0.272939,0.474542,-0.072409,0.316751,-0.014066,1
12.161575,-3.725849,-6.717474,3.394482,-4.17735,-2.122023,-4.611586,0.812852,-1.725559,3.210064,1.665051,-0.648113,1
-1.206009,-1.707112,0.951087,0.274095,0.168933,-0.141462,0.058649,0.175246,0.114074,0.199176,-0.396171,1.039448,1
-1.7677,-1.782016,0.127372,0.916569,0.265283,0.773117,0.215621,0.564471,1.552168,-0.631127,1.523251,0.065909,0
2.778195,0.955048,3.16586,-5.166894,-4.369862,1.353073,-0.353753,0.513406,-0.714571,-0.77322,-0.267239,1.153593,1
-1.752463,0.409832,-0.250047,-2.078169,0.35419,-2.510475,-0.137661,-0.129185,-1.190892,0.137126,-0.629288,-0.420316,0
2.073784,3.860103,0.425268,0.604936,0.033337,-0.428219,-0.971576,-0.404036,-0.046773,-0.929237,0.249115,0.290326,0
-1.205322,2.240113,-1.1604,-0.006134,0.279253,1.209827,0.100673,0.409108,0.722496,0.478195,-0.302404,-0.102643,0
1.652905,-0.183771,-2.617881,2.720713,-3.633855,-1.832481,-1.944572,2.336523,-1.444034,1.52919,0.954393,0.659505,0
-1.376682,2.454831,-1.316238,0.294651,0.377081,1.167036,-0.163928,0.086338,0.19266,-0.275395,0.451522,0.051288,0
-0.438312,-1.505454,1.117808,0.818067,0.489489,-1.206374,-0.424445,-0.511467,0.622338,0.126715,0.041603,-0.115092,1
2.325916,2.835708,0.095369,0.63901,0.311084,0.79318,0.629412,0.604991,1.682339,1.996947,-0.545707,0.565311,1
0.97353,0.432764,1.090785,0.553756,0.922677,-0.826899,-0.072586,-0.601555,0.740468,1.302172,0.383483,-0.183206,0
-1.845013,1.229844,-1.196916,-0.172011,0.220728,0.956854,-0.181075,-0.213787,-0.097914,0.137273,-0.183257,-0.351612,1
-1.90118,1.230861,-1.173095,-0.036936,0.231584,1.002667,-0.178389,-0.241027,-0.145425,0.158468,-0.171292,-0.324217,1
1.834361,4.220542,-0.191074,0.526863,0.831852,-0.488131,-0.431542,0.383013,0.978158,-0.560835,-0.520638,0.023368,1
0.651047,0.484738,1.799395,0.061205,0.13767,-0.522028,0.19992,-0.071753,-0.034674,0.771433,0.085291,0.038357,1
5.347828,2.376269,2.472397,-2.51976,-0.752343,2.881659,1.09311,0.934049,-0.745334,0.785133,-0.64655,-0.504973,0
