@relation 'camel-1.4_deleteColumns-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute 0.378rfc+0.362loc+0.357wmc+0.332npm+0.306ce... numeric
@attribute -0.476mfa-0.44dit-0.416ic-0.367cbm+0.244lcom3... numeric
@attribute -0.443ca-0.413cbo+0.387amc+0.361avg_cc+0.299max_cc... numeric
@attribute -0.409avg_cc-0.372cbo-0.37ca-0.357amc-0.275max_cc... numeric
@attribute '-0.476lcom3+0.445dam+0.346ca+0.33 cbo-0.275lcom...' numeric
@attribute 0.913noc+0.184cam-0.173moa-0.157ce+0.129max_cc... numeric
@attribute -0.471dit+0.453cbm-0.351mfa+0.339ic+0.274moa... numeric
@attribute -0.649moa-0.368ce-0.265lcom3-0.263amc+0.254dam... numeric
@attribute '0.579moa+0.4  max_cc-0.367amc-0.313ce+0.29 avg_cc...' numeric
@attribute -0.75cam+0.268dit+0.262lcom3-0.239lcom-0.234cbm... numeric
@attribute 0.727ce-0.473amc-0.22loc+0.217avg_cc-0.182moa... numeric
@attribute bug {1,0}

@data
2.427785,1.32209,1.799899,-0.01617,0.889054,-0.291219,0.669654,-0.955734,-0.428205,-0.190993,-0.162842,0
-1.750489,-0.093592,-0.58263,-0.452492,-0.821521,1.272112,-1.151196,-1.058281,-0.290768,0.605069,-0.309236,0
0.219308,2.576399,2.248296,-2.101718,-1.186165,0.297622,0.428949,0.180498,0.625255,0.692063,0.697376,0
-0.797879,-1.531953,-0.522437,0.148821,0.155409,-0.512492,0.848055,-1.336727,1.180234,-0.11397,-1.106758,0
-0.742146,-1.512398,0.889753,-0.355374,0.747562,0.606575,0.025569,0.792073,-0.106131,-1.53712,-0.364302,0
-3.045419,0.318601,-0.90925,0.382665,-1.149495,0.205754,-0.942967,-0.732916,-0.08582,-0.757258,-0.255781,0
-0.875485,0.502797,0.744829,0.852725,1.0968,-0.214238,-0.269385,0.276336,-0.938609,-1.200472,-0.143384,1
-0.967537,-1.907649,-0.077262,0.692484,1.011209,0.175217,-1.876173,-0.198804,0.866132,0.491292,-0.184448,0
4.12067,-0.588405,-1.446958,1.059306,-0.858468,-0.898453,1.004899,0.093701,0.171789,0.052296,0.272373,0
-3.060624,-0.362711,-1.205157,0.336035,-1.216918,0.340259,-1.638602,-0.798428,0.243827,-0.299789,-0.129791,0
-2.793467,1.763848,-0.09162,0.014629,-1.030523,0.217833,0.10396,0.011662,0.552371,-0.699504,0.373694,0
-2.050741,-1.312336,-1.107905,-0.627639,-1.582598,0.104875,-0.318385,-0.47398,0.06228,0.277663,0.098682,0
4.666845,1.844905,5.401054,-4.225299,0.603208,0.351088,-0.6565,-0.413927,0.447726,-0.230638,1.550696,0
-2.713282,1.822572,-0.237047,-0.114995,-0.919938,0.163629,0.075308,-0.027102,0.509384,-0.732669,0.477072,0
-1.41707,2.446256,-2.046824,-1.408181,0.674123,-0.624296,0.269261,0.149024,-0.067673,0.469705,0.340114,0
-1.469062,1.809086,-0.236115,-0.213752,-0.363511,2.040325,0.831859,-0.50718,-0.389188,0.54081,-0.092255,0
2.319511,-3.886395,0.193101,-1.961872,-0.813582,-0.405802,0.570534,-0.657086,-1.618977,-1.052532,-1.35919,0
0.669638,0.724337,0.712879,0.940635,1.189228,-0.514053,0.437944,0.342115,-0.22813,0.206786,-0.396653,0
-1.521994,-1.628439,-0.772075,-1.275492,-1.716688,0.048857,-0.24585,-0.721514,-0.561455,-0.231813,-0.306052,0
1.466579,-1.799484,-1.000955,0.453,-0.288217,-0.558386,1.284441,0.839853,0.00614,0.020411,-0.041519,0
0.287235,1.079351,1.488452,0.124308,0.644141,-0.034436,0.39903,0.549686,0.853084,0.090932,0.247296,1
0.646909,1.144216,1.099893,0.04359,0.505353,-0.178516,0.113966,0.77051,-0.492734,0.540825,-0.610676,0
-2.014465,1.697867,-0.25393,0.146882,-0.764639,-0.147485,0.529657,0.089747,0.059365,0.566828,0.147665,0
-1.440369,-1.21133,-0.847376,-1.007083,-1.586972,0.030106,-0.473035,-0.805394,-0.348604,0.066996,0.243,0
-0.972732,0.477157,0.93777,1.077355,1.164531,-0.091262,0.127186,0.98226,-0.348451,-0.437022,-0.517077,0
-2.547887,1.707846,-0.207959,0.221832,-1.119287,0.138162,-0.025204,-0.167995,0.212627,-0.840026,0.172274,1
1.168395,-1.103469,-0.944379,-2.01129,-1.699686,-1.088573,1.387474,-1.449372,-2.7611,-0.658703,1.434559,0
2.667465,1.431281,0.246999,1.378161,-0.177211,-0.299161,0.137934,1.446724,-0.254442,0.941569,-0.164297,0
-0.371795,-1.698662,-0.179874,0.668772,0.519798,-0.288637,0.661369,0.479395,0.344606,0.211202,-0.333882,0
-1.215502,-0.864545,-1.1522,-0.581261,-1.370239,-0.257325,0.333979,-0.367613,-0.454464,0.893956,0.03446,1
0.663355,0.694356,1.215345,0.574487,0.913981,-0.355893,0.083059,0.482044,-1.087059,0.081111,-0.110906,0
4.849945,-0.514884,5.751687,-6.389877,-0.459338,1.313657,-1.302633,0.912287,1.772703,0.972603,1.294972,0
-1.366347,-0.853613,-0.95011,-0.710825,-1.425517,-0.158346,0.280346,-0.384506,-0.324176,0.692242,0.124828,0
-0.84743,-1.815108,0.091703,0.164994,0.442413,0.115325,-0.121039,0.848604,-0.009816,-0.780717,-0.180231,0
-2.517492,1.969603,-0.010661,0.210787,-1.046832,0.001333,0.236682,-0.393644,-0.246872,-1.207824,0.148009,0
4.659127,0.730798,-0.652006,2.326544,0.736824,-1.531688,0.940467,-2.53816,1.920861,0.35802,-0.158707,1
1.769458,-1.116237,0.491152,-0.382011,0.192511,-0.412725,0.306959,-0.199239,-0.407067,-0.13214,0.37861,1
-0.536631,0.924686,0.774664,1.004523,1.172559,-0.509661,0.433327,-0.901339,0.095517,-1.948056,0.087494,0
-0.011488,-0.758013,-0.076665,1.03512,1.144265,-0.321516,-0.761231,0.403083,-0.570318,0.457879,0.609219,0
4.539906,2.480259,4.796105,-2.894539,-1.133094,1.510326,-0.683904,3.259807,4.345832,1.965965,1.180677,1
0.992319,-3.735104,-0.859742,-0.596395,-0.443443,-0.280284,0.860558,0.546071,0.377227,-0.039456,0.136362,1
0.220958,-1.62683,0.22675,-0.402095,-0.125102,-0.125559,1.099494,1.272478,-0.359094,-0.640743,-0.179532,0
1.0704,0.928473,1.317413,0.138825,0.935417,-0.430365,0.295785,-0.077594,-0.244653,0.031014,0.40364,0
-2.266791,1.726185,-0.232889,0.081667,-0.79941,-0.039442,0.419614,0.111637,0.224905,0.248846,0.120284,1
-0.006287,0.937943,1.049627,0.79638,0.57903,0.029633,0.249984,1.370781,0.239945,0.27515,-0.301505,0
-1.746794,1.069352,0.370025,0.603424,0.088673,-0.091614,0.146454,0.309199,-0.248433,-0.528041,-0.319181,0
5.105641,-0.290972,-1.43781,0.805304,0.029608,-0.507992,0.871,-1.076766,0.20369,0.103656,0.697026,0
-1.266892,-1.176856,-0.31523,0.919365,0.661015,-0.034099,-1.262218,-0.533341,0.492712,-0.109254,0.373372,0
-0.925411,-0.443481,0.058953,-1.64075,-1.3163,-0.21415,-0.120027,-1.435186,-1.688169,-0.970544,-0.548634,0
-2.854641,1.741439,-0.029903,0.071768,-1.075021,0.254782,0.11872,0.06077,0.598527,-0.674948,0.265338,0
1.742356,-1.661736,0.153359,-0.323839,-0.733427,0.173314,0.050916,1.490622,0.45437,0.565045,-0.153791,0
1.53505,-1.687336,-1.183902,0.333601,-0.189288,-0.567761,1.261671,0.928804,0.055113,0.023421,-0.17534,0
-2.050741,-1.312336,-1.107905,-0.627639,-1.582598,0.104875,-0.318385,-0.47398,0.06228,0.277663,0.098682,0
-1.979913,-1.485912,-1.032104,-1.005695,-1.836493,0.21215,-0.081456,-0.236702,0.181754,-0.238198,-0.047493,0
-2.864147,1.723281,0.011952,0.10801,-1.108065,0.263409,0.125667,0.055598,0.596942,-0.670644,0.267827,0
2.109832,-4.354209,-0.889717,-1.700226,-1.522406,-0.253908,2.910658,2.579752,-0.174475,-1.035615,-0.177947,0
-0.638578,-0.402758,0.587702,1.005327,1.087192,0.043268,-0.516823,1.055591,0.148191,0.284218,-0.159407,0
2.346372,1.493237,1.568333,-0.011335,-0.056384,0.129716,-0.145956,1.449048,0.53732,0.638325,0.265211,1
1.191205,-4.238073,-0.908071,-1.088815,-0.552536,0.32117,0.847512,0.98154,0.875925,-0.03655,-0.289545,0
0.422098,-2.725261,-0.791303,0.145411,0.370601,-0.351423,-0.574782,-0.262842,0.289735,0.958823,0.812949,0
-0.270081,0.654302,0.857368,0.848435,1.105149,-0.24947,0.198659,0.852829,-0.350458,-0.179776,0.476153,0
-1.355833,1.520298,-0.106422,0.376555,-0.762889,-0.40127,0.723509,-0.119353,-0.605889,1.27865,-0.084217,0
-2.423386,-0.991233,-1.162132,0.442429,-0.496042,0.556784,-1.844441,-1.465075,0.585026,-0.432524,0.053715,0
0.449759,-2.246978,-0.646815,0.073729,0.393291,-0.082997,0.610956,0.160298,0.064949,0.272747,0.389855,0
-0.30332,0.209772,1.090024,0.93527,1.883772,-0.583809,0.201252,-0.801075,-0.140763,-1.37639,-0.414291,1
-1.964969,-1.608536,-1.112984,-0.894591,-1.744208,0.108352,-0.008654,-0.288025,-0.013602,0.049348,-0.167056,0
-1.927772,1.553523,-0.18094,0.223442,-0.792161,-0.250001,0.382261,-0.314539,-0.432441,0.332257,0.152793,0
-2.220597,1.672759,-0.15262,0.0705,-0.814047,-0.101064,0.418435,-0.09346,0.068791,0.190891,0.479393,0
0.23466,0.582163,2.160557,-0.12,1.154108,-0.009227,-0.274005,0.482953,-1.057397,-0.589322,-1.221652,0
-2.864147,1.723281,0.011952,0.10801,-1.108065,0.263409,0.125667,0.055598,0.596942,-0.670644,0.267827,0
-2.835629,1.777753,-0.113613,-0.000715,-1.008934,0.237528,0.104827,0.071115,0.601696,-0.683557,0.260361,0
-3.16548,1.447645,-0.597976,0.798574,-1.042577,0.034157,-0.030282,-0.330105,-0.139961,-0.978797,-0.268497,0
-2.674809,1.809981,-0.217353,-0.100221,-0.940082,0.145607,0.074416,-0.081035,0.464887,-0.747108,0.580326,0
-0.941048,-1.734622,0.149818,0.405398,0.510037,0.3978,-2.069151,0.33883,0.465283,0.916614,-0.149506,1
4.188594,9.027696,-17.122093,-12.653223,11.204944,-3.750581,-1.992078,2.638727,0.370448,-0.00044,-1.258681,1
-2.80843,1.986465,-0.182139,0.405545,-1.053352,0.066676,0.361797,-0.092979,0.098647,-1.040471,0.051894,0
1.984358,1.338942,1.006339,0.94518,-0.088864,0.03866,0.204233,1.87228,0.545445,1.186896,-0.398281,1
-2.521113,1.898839,-0.388433,-0.109214,-0.921871,0.140867,0.052187,0.03617,0.525359,-0.726314,0.441756,0
0.244237,-1.530621,0.775835,-0.851004,0.253848,-0.00819,0.562034,0.973031,-0.14494,-0.450383,0.318741,0
-0.589454,-1.588102,0.296088,0.175354,0.571144,0.304329,-1.887657,0.325528,0.321776,1.309696,-0.134907,0
2.12354,1.54836,4.202628,-2.335811,0.493755,0.69566,0.060457,1.296521,2.417419,0.897109,0.469835,0
-1.987511,1.696221,-0.227195,0.244307,-0.844748,-0.112591,0.538458,0.165818,0.112479,0.597477,0.023403,0
-0.373361,-1.003622,0.16709,0.209477,1.234174,1.553796,-1.080028,0.047973,-0.121619,0.380137,0.420953,0
2.297626,-3.09016,-0.16121,-0.923287,-0.696097,-0.340945,0.946594,0.281792,-0.446615,-0.558886,-0.463759,0
-2.864147,1.723281,0.011952,0.10801,-1.108065,0.263409,0.125667,0.055598,0.596942,-0.670644,0.267827,0
0.214385,-0.246555,0.273168,1.237736,1.296531,-0.485777,-0.212411,0.001885,-0.162029,0.062122,0.211684,1
3.538214,0.215215,-0.73799,1.429756,-0.115138,-0.543903,-0.892421,0.096753,-0.162206,1.030778,0.491554,0
1.938036,1.13989,1.745874,-0.470215,0.70204,0.457399,0.092872,0.11619,-1.171054,0.346593,0.265319,0
0.70326,-1.171259,0.191161,-0.099265,-0.020115,-0.235952,0.951785,1.177688,-0.451755,0.068587,-0.187593,0
1.34153,-2.068716,-0.559784,0.094266,-0.201283,-0.180774,0.199539,0.679075,0.677165,0.21801,0.110384,0
-1.471524,-1.683788,-0.038106,0.742153,1.208622,0.395803,-2.016233,0.633715,0.516239,-0.358644,-0.192212,0
-2.655535,1.650456,-0.301183,0.279569,-1.063348,0.080956,-0.04151,-0.283109,0.092805,-0.892788,0.250944,0
-0.706568,-2.295862,-0.196771,0.245791,0.540922,0.006413,-0.266489,0.791616,0.01507,0.031549,0.13794,0
1.186077,-0.76848,-0.080158,-0.098427,0.2911,-0.191658,0.537598,0.907797,0.84089,0.147566,-0.160241,0
-2.773347,-1.408612,-1.295516,-0.090296,-1.284099,0.534203,-2.899267,-1.212719,0.299352,0.149257,-0.292708,0
-1.077781,-1.547473,0.171357,0.557893,0.722399,0.325178,-1.65888,0.5715,0.487299,0.888775,-0.205528,0
3.634973,1.300809,-0.786845,1.257383,0.849145,-1.305498,0.201824,-0.442465,-1.372888,0.042316,1.934194,0
1.032687,-0.00411,0.262804,0.562695,0.290513,-0.090965,-0.759336,0.680263,-0.027797,0.828548,0.576569,0
-2.758866,1.779414,-0.105367,0.074428,-1.075667,0.243261,0.107429,0.092306,0.606404,-0.671492,0.247828,0
-2.100467,-1.262016,-1.237956,-0.464327,-1.810446,0.050883,0.446151,-0.015979,0.034288,-0.053647,-0.295721,0
4.480449,0.950894,-1.966833,-0.061481,2.074739,6.041777,3.251871,-1.617393,0.16927,0.426985,0.118067,1
-2.309355,1.083858,-0.611605,1.054637,-0.337614,-0.670208,1.049282,-0.18663,-1.08114,1.897187,-0.765628,0
0.421707,-2.424922,0.170918,-0.230613,0.323926,0.089308,-0.451458,0.443978,0.976502,0.672296,-0.185151,0
1.737626,-1.050486,0.246937,-0.338578,0.18351,-0.355769,-0.000563,0.325558,-1.093307,-0.354021,0.464201,0
1.870302,1.393146,1.323888,-0.192843,0.626628,-0.572674,-0.289923,-0.610452,-2.046215,-1.571658,1.26473,0
-2.309355,1.083858,-0.611605,1.054637,-0.337614,-0.670208,1.049282,-0.18663,-1.08114,1.897187,-0.765628,0
-0.838165,0.298989,0.807182,1.284214,1.668259,-0.35108,0.37076,0.420122,0.091315,-0.658782,-0.246148,0
0.377648,2.034725,-1.209987,0.384527,-0.825568,-0.814506,0.575939,-0.256559,-0.836231,1.172256,1.308537,0
0.822942,-0.971822,0.823097,-0.629958,0.473989,-0.421353,0.142027,-0.244593,-1.9382,-1.092776,-0.479854,0
-2.309355,1.083858,-0.611605,1.054637,-0.337614,-0.670208,1.049282,-0.18663,-1.08114,1.897187,-0.765628,0
1.111526,-1.348711,-0.150345,0.405725,0.492426,-1.402027,2.093565,-4.481657,2.990795,-0.29271,-2.082515,0
2.917469,1.177507,-0.713727,1.682276,0.895816,-1.342107,0.868611,-1.178261,0.214994,0.191757,1.036422,0
5.21365,-0.382359,0.246305,-0.253947,0.270987,-0.828545,1.239137,-2.368722,1.267543,-0.016141,0.119359,0
0.37372,-2.217568,-1.296417,-1.167797,1.117813,5.036018,1.423812,0.197592,-0.231946,0.036627,0.403255,0
-1.859633,-1.610331,-1.091826,-0.910975,-1.762633,0.08336,-0.029315,-0.365108,-0.101557,0.016421,-0.072415,0
-0.737247,0.62449,0.495108,1.222096,1.149601,-0.375067,0.633315,0.479206,0.255821,0.153496,-0.351404,0
-2.864147,1.723281,0.011952,0.10801,-1.108065,0.263409,0.125667,0.055598,0.596942,-0.670644,0.267827,0
3.281899,0.87268,0.265755,0.616263,1.219991,-1.583626,0.387589,-2.743987,-1.258008,-0.906903,2.1011,0
-2.722788,1.804415,-0.195192,-0.078753,-0.952981,0.172256,0.082254,-0.032274,0.507799,-0.728365,0.479561,0
-1.427658,1.544331,0.016606,0.32152,-0.854065,-0.281014,0.594268,-0.084498,-0.532397,1.026715,-0.375573,0
-2.318861,1.065701,-0.56975,1.090879,-0.370658,-0.661581,1.056229,-0.191803,-1.082725,1.901491,-0.763139,0
-1.55781,-0.112567,-0.138832,-0.876048,-1.001988,0.200565,-1.402408,-0.91137,-0.027011,0.730889,0.273745,1
-1.937619,1.538031,-0.100371,0.241659,-0.81386,-0.209311,0.394562,-0.238615,-0.418893,0.410013,-0.118423,1
-0.085739,-2.098449,-0.120245,0.148301,0.535142,-0.208701,-0.070311,-0.015467,0.215532,-0.194873,0.173093,0
0.619584,-2.176036,-0.24656,0.281821,0.810486,-0.713223,0.471144,-1.440864,0.71604,0.055563,-0.050828,0
-2.745938,1.854634,-0.300896,-0.16658,-0.865305,0.174697,0.069228,0.037524,0.560294,-0.721026,0.361251,0
-0.127936,0.665991,0.525376,1.109783,0.850703,-0.382457,0.184812,0.547341,-0.86302,-0.077247,0.152581,0
0.915547,1.170764,1.897668,-0.347964,0.458566,0.015836,0.100648,0.854569,-0.199044,0.308529,-0.157654,0
4.246553,1.145875,0.770551,0.967429,1.097963,-1.430028,1.391379,-2.68309,2.169326,0.343613,0.427679,1
1.381764,-1.717494,-0.018272,0.128589,0.470819,-0.417827,0.013333,-0.005011,-0.110419,-0.047774,0.565882,0
-1.370344,0.836658,0.490353,1.024428,0.472366,-0.131837,0.398569,0.824042,-0.118815,0.087424,-0.342737,0
1.758059,-0.684171,-0.236979,0.888231,0.981915,-0.715732,-0.669226,-0.982808,0.206149,0.815617,0.723726,0
0.337711,1.477015,1.811662,-0.342938,0.871968,0.749725,0.708325,0.943768,0.092645,0.15767,0.489596,0
-1.943714,-1.669897,-1.283284,0.851678,0.302464,1.03112,-2.169915,-0.265469,0.25532,0.290353,-0.001668,0
0.822559,-0.200247,0.154303,0.649954,0.735676,-0.223066,-0.66796,0.68254,-0.178157,0.79119,0.702947,0
-2.100467,-1.262016,-1.237956,-0.464327,-1.810446,0.050883,0.446151,-0.015979,0.034288,-0.053647,-0.295721,0
-2.774455,1.800163,-0.17533,-0.057855,-0.964436,0.200578,0.090067,0.022007,0.55554,-0.708113,0.368717,0
0.835945,-0.786916,0.747132,-0.023444,0.91929,-0.102348,-1.068864,-0.192171,0.457794,0.737062,0.571485,1
2.880411,1.106935,1.090817,0.521667,0.845444,-0.849169,0.778213,-0.999025,0.763875,0.459786,0.420613,0
-1.358432,0.337295,0.699653,1.303772,1.410285,-0.114167,-0.000483,0.931779,-0.244014,-1.050473,0.071013,0
2.633719,1.12586,-0.621075,1.602155,0.96777,-1.317979,0.909121,-1.192448,0.250931,0.215613,0.985739,0
-1.032151,0.89142,0.660195,1.327056,1.167879,-0.399676,0.88301,0.387202,0.158119,-0.501449,-0.009943,0
3.226515,1.471353,3.689536,-2.303624,0.34183,0.485272,-0.42346,-0.476813,-0.160667,0.031557,-0.364042,1
1.275079,-1.791178,1.396419,-1.449918,0.255128,0.114237,-0.418898,-0.069543,0.457261,0.190427,-0.067931,0
1.184599,-1.746614,-0.342222,0.262618,0.509692,-0.595686,0.383444,-0.534961,0.439206,0.394715,0.109217,0
-1.883585,1.890744,-0.758777,-0.355198,-0.272077,-0.31513,0.491758,0.080823,-0.024885,0.628387,0.206204,1
1.198467,0.662663,0.236515,1.415762,1.487432,-1.171411,1.208472,-1.711117,0.990842,-0.052268,0.083479,0
-2.318861,1.065701,-0.56975,1.090879,-0.370658,-0.661581,1.056229,-0.191803,-1.082725,1.901491,-0.763139,0
-2.720842,1.852043,-0.272788,-0.070539,-0.943493,0.208753,0.079643,0.112996,0.612743,-0.68871,0.237874,0
0.517844,-1.192867,-1.003241,0.789302,1.376473,0.284207,-1.228464,-0.530241,-0.017945,0.758278,0.54597,0
-2.783961,1.782006,-0.133475,-0.021613,-0.997479,0.209205,0.097014,0.016834,0.553955,-0.703809,0.371205,0
1.354598,-1.391017,-0.867951,0.156172,0.536335,2.246743,0.525861,0.320274,-0.731506,0.852571,-0.076694,0
3.036554,1.182166,-0.716508,1.654404,0.901074,-1.378702,0.859254,-1.244627,0.124099,0.197343,1.113794,0
-0.075179,-1.846301,0.019143,-0.218899,0.431971,-0.320522,0.483101,0.514719,-0.818802,-0.756579,0.518461,0
-2.793467,1.763848,-0.09162,0.014629,-1.030523,0.217833,0.10396,0.011662,0.552371,-0.699504,0.373694,0
-1.397838,-1.469934,-1.293725,-0.860007,-1.621265,0.120499,-0.649885,-0.40786,0.207345,0.71045,0.209743,0
-0.369616,-2.159272,-0.283699,0.027115,0.242003,-0.09237,-0.415596,0.310871,-0.449111,-0.023457,0.180933,0
-2.282482,1.648796,-0.108872,0.122254,-0.80998,-0.073299,0.476844,0.019021,0.120942,0.349321,0.231228,0
-2.774455,1.800163,-0.17533,-0.057855,-0.964436,0.200578,0.090067,0.022007,0.55554,-0.708113,0.368717,0
-2.097271,-1.306454,-1.10969,-0.625273,-1.57769,0.129875,-0.314663,-0.414586,0.112612,0.296139,-0.019802,0
-1.7251,1.477908,-0.145933,0.23107,-0.627046,-0.383762,0.599267,-0.270878,-0.659994,0.959289,-0.099804,0
0.379846,-1.029908,0.256372,1.039963,1.23234,-0.417965,-0.704048,-0.809829,0.396177,0.341673,-0.347651,0
-2.090614,-1.308368,-1.093094,-0.640589,-1.575025,0.130835,-0.323286,-0.425872,0.096858,0.286835,-0.040087,0
-0.638578,-0.402758,0.587702,1.005327,1.087192,0.043268,-0.516823,1.055591,0.148191,0.284218,-0.159407,0
0.718079,-1.05272,-1.693112,0.061789,2.304813,4.543469,1.521335,-0.391827,-0.282409,-0.373744,-0.054676,0
0.364181,-3.606632,-0.523513,-1.188816,-0.53393,-0.129249,1.371655,1.31411,-0.20346,-0.572218,0.080666,0
-0.742176,-2.287594,-0.428934,0.31226,0.332479,-0.08267,-0.276203,0.537223,-0.214561,0.191665,0.147756,0
-1.880128,1.5345,-0.116691,0.149377,-0.72656,-0.264646,0.405088,-0.315607,-0.524267,0.462728,-0.053137,0
-2.768372,1.761257,-0.063512,0.11067,-1.108711,0.251888,0.114375,0.087134,0.604819,-0.667188,0.250316,0
-1.003447,-2.178674,-0.007558,0.869887,1.276044,0.189344,-2.092672,-0.232843,0.809431,-0.067971,0.026692,0
-2.061494,1.528456,-0.037922,0.378311,-0.881122,-0.126907,0.511026,0.007375,-0.18782,0.632308,-0.35179,0
1.240786,0.300078,2.081219,-0.60647,0.935404,-0.046767,-0.642104,0.226823,-0.884431,-0.100168,-0.049315,0
-2.816617,1.814068,-0.197324,-0.073199,-0.942847,0.220274,0.090934,0.08146,0.604866,-0.692165,0.255384,0
-1.274224,0.399398,0.743573,1.291185,1.348514,-0.060555,0.043374,1.080585,-0.076757,-0.968309,0.055145,0
1.045093,0.422991,0.267079,0.204501,1.682276,2.141217,0.414072,-0.347824,-0.202569,0.662538,-0.096664,1
-2.439487,1.727233,-0.184794,0.040794,-0.836274,0.024408,0.342417,0.071888,0.301845,0.007192,0.194837,0
-0.81633,-2.069026,-0.225022,0.312091,0.544927,0.006314,-0.155106,0.876532,0.110394,-0.163004,0.257087,0
-0.450519,0.850996,2.006001,-0.143285,0.898932,0.383605,-0.322212,1.119878,0.372718,-1.025735,-0.390192,0
-3.085674,-0.377439,-1.196925,0.403034,-1.25441,0.346812,-1.613804,-0.780795,0.274367,-0.276498,-0.085376,0
6.739074,2.012103,-1.305745,2.039303,1.379698,3.611205,2.40118,-3.347848,2.294205,0.3577,-1.246236,1
-2.696729,1.763931,-0.111566,-0.009331,-1.023413,0.166338,0.091795,-0.096726,0.458511,-0.737102,0.591587,0
-2.690132,1.772353,-0.131344,-0.027167,-1.007614,0.161188,0.088334,-0.0969,0.456889,-0.740009,0.595381,0
2.02616,-2.231656,-0.350269,-0.082291,0.233502,-0.395648,-0.535291,-0.147884,-0.119893,0.68334,0.343087,1
0.508684,0.771027,1.864638,0.292975,0.992271,0.103838,0.03452,1.336497,0.03757,-0.038477,-0.466479,0
0.525476,-4.339521,-0.643991,-1.259232,-0.545922,-0.339496,2.456825,1.33229,0.324069,-0.929369,-0.152347,1
1.539435,-1.146801,-0.451033,0.294386,0.74471,-0.923285,1.142895,-0.978719,0.78346,0.290972,0.050454,0
-1.041699,-1.784189,0.023319,0.126705,0.343212,0.131068,-0.158084,0.737314,-0.018194,-0.860446,-0.146686,0
6.198765,1.799684,3.496811,-2.342122,0.446051,-0.478865,-0.309522,-1.844427,0.191424,-0.399593,0.647095,1
-0.382909,-3.850663,-2.325303,-2.020306,-2.718348,-0.28946,1.733103,0.209777,-0.365733,0.115754,-0.069589,1
-1.697095,1.649494,0.339598,-0.090804,-0.954541,-0.034828,0.338607,-0.08966,-0.125711,0.427033,-0.158011,0
-2.273107,1.847745,-0.026711,0.373114,-0.849618,-0.205838,0.62367,-0.261929,-0.480298,-0.205448,-0.088078,0
-0.524523,0.565457,1.099021,0.876611,1.094915,-0.182933,0.357515,1.019243,-0.318627,0.292698,-0.239112,0
1.092339,-2.068566,0.047896,0.226613,0.859337,-0.212406,-2.261108,-1.006013,-0.292604,1.175928,0.306224,0
-0.718546,-0.218096,0.911961,-2.417046,-1.543788,0.305612,0.106135,-0.328787,0.207159,0.210325,0.240147,0
3.369906,-0.943395,0.563846,-0.365172,0.499177,-0.97428,1.014001,-1.839083,1.20321,0.006112,0.77314,0
-0.641052,0.4226,0.857656,0.949168,1.253334,-0.292175,-0.043055,0.453422,-0.943904,-0.709558,-0.123195,0
5.812607,-0.91526,1.011555,-1.390887,0.100469,-1.118728,0.300761,-3.156279,1.196101,-0.108512,1.253325,0
-0.417001,-2.02288,0.053014,0.141411,0.415745,0.061479,-0.06123,1.056344,0.280568,0.347055,0.153321,1
1.26436,-1.890572,-0.928626,0.466468,-0.162337,-0.523939,1.290683,0.914469,0.089391,-0.021493,-0.11509,0
-0.214641,0.345339,0.656457,1.45519,1.707316,-0.163001,0.710061,0.444421,-0.059419,-0.013818,0.027609,0
-2.864147,1.723281,0.011952,0.10801,-1.108065,0.263409,0.125667,0.055598,0.596942,-0.670644,0.267827,0
3.945052,1.871004,-1.62627,0.596281,2.410348,4.26699,1.78404,-1.614569,0.095402,0.448529,-0.359137,0
-0.844589,2.16871,1.434671,-1.155387,-0.815826,-0.003281,0.620997,-0.070357,-0.279851,0.596763,-0.361838,0
-2.108264,2.6436,-2.223882,-1.73407,0.717453,-0.31224,-0.075716,0.371779,0.513901,-0.419317,0.01501,0
-0.808154,0.27403,0.428481,1.448461,1.748586,-0.491755,0.326195,0.274848,-0.119485,-0.740684,-0.075522,1
3.311871,2.26995,-0.888355,1.839375,-1.800265,-0.209549,-0.199196,1.256884,-0.538583,0.50052,-1.99077,0
2.407923,-3.391598,-1.111639,-0.987841,-1.827853,-0.115603,2.009777,2.304059,0.116607,-0.868369,-0.278539,0
0.599943,-3.218526,0.206376,-0.932617,0.509874,-0.039257,-1.546079,-0.816204,0.003923,0.317738,0.167279,0
1.919557,-2.431438,0.571792,-0.583857,0.562084,-0.415613,-0.858027,-0.943262,-1.304013,-0.117574,-0.649627,0
1.186282,0.207243,0.138092,1.397794,0.90093,-0.592638,0.079826,0.215621,-0.238011,0.690127,0.150657,0
-1.520234,-1.848644,-1.0853,-0.603757,-1.34223,-0.069039,0.074479,-0.182674,-0.340463,0.272357,-0.315985,1
2.693527,-3.935638,-0.454461,-1.688007,-1.551732,-0.191613,2.428917,2.291684,-0.265447,-0.921406,-0.157118,0
-1.255382,-2.113049,-0.00846,0.727893,1.15434,0.380448,-2.327042,0.422813,0.403741,0.029808,-0.060122,0
0.995288,-1.282933,1.29567,-0.889841,0.33903,0.034423,0.606289,1.224129,-0.314639,-0.612588,-0.32273,0
-0.068097,1.131699,-0.260011,0.891688,0.990127,0.552388,0.822397,0.057186,-0.079801,0.389975,-0.58067,0
