@relation 'camel-1.6_deleteColumns-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute -0.378rfc-0.363loc-0.359wmc-0.334npm-0.311ce... numeric
@attribute -0.469mfa-0.43dit-0.388ic-0.296dam+0.292lcom3... numeric
@attribute '-0.413amc+0.409ca-0.408avg_cc+0.38 cbo-0.331max_cc...' numeric
@attribute -0.502ca-0.491cbo-0.349avg_cc-0.324amc+0.271lcom... numeric
@attribute '0.534lcom3-0.492dam+0.286ic+0.234mfa+0.21 cam...' numeric
@attribute '-0.623cbm-0.452moa+0.387dit+0.25 noc+0.241mfa...' numeric
@attribute 0.933noc+0.177cbm+0.123avg_cc-0.116cbo+0.108moa... numeric
@attribute '0.495moa+0.411ce-0.333cbm+0.31 amc-0.307max_cc...' numeric
@attribute -0.64moa-0.49cam+0.261ic-0.251max_cc-0.218dit... numeric
@attribute -0.615cam-0.372amc-0.348cbm+0.279max_cc-0.262lcom... numeric
@attribute 0.744ic-0.434cbm+0.304cam-0.244dit-0.186amc... numeric
@attribute 0.741ce-0.447amc-0.217loc+0.188max_cc+0.182cam... numeric
@attribute bug {1,0}

@data
1.248022,0.225593,-0.528945,0.769245,-1.915142,0.221058,-0.299248,-0.774136,-0.036872,-0.833089,0.475569,0.072576,0
-1.598491,-1.544246,-0.212685,-0.367225,-0.214954,0.21153,-0.346161,-0.034337,0.038613,0.313552,0.53651,0.707962,0
0.5811,-2.885552,0.507798,-0.237398,-0.130506,1.251618,-0.417794,-0.534053,-0.024542,0.485128,-0.00181,-0.059059,0
0.289996,-1.904127,-0.137426,-0.327302,0.055713,2.016442,-0.529463,-0.622489,-0.874032,0.997994,-1.268197,-0.048393,0
0.335902,-1.32233,-0.104653,-0.045213,-0.394748,0.130057,-0.175947,-0.519342,0.661487,0.18837,0.593512,0.002015,1
1.276518,1.538693,-0.419736,0.429441,0.541001,-0.381538,-0.073383,0.529742,0.948138,0.463237,-0.5389,-0.777196,0
1.852485,-1.658252,1.48119,0.368149,0.078873,2.077304,0.144682,0.0698,-0.907672,-0.058922,-0.926448,0.069119,0
-5.477011,3.395375,0.564279,-0.285072,1.900991,-0.086187,-0.771206,0.173488,0.937994,1.186109,-0.45362,2.728715,1
-1.058194,-0.256848,0.030303,0.248131,-0.769471,0.643832,-0.589593,-0.397348,0.341302,0.532243,-0.480137,0.884185,0
2.71155,1.893404,0.11183,0.361739,0.767017,-0.220137,0.210407,-0.228422,-0.596679,-0.502724,0.435559,0.321962,0
1.812308,1.707649,0.334453,-0.032267,0.289785,-0.345678,-0.173214,0.614973,0.662142,0.094968,-0.316001,-0.224637,0
1.011589,0.436947,-0.848192,0.395014,-1.542845,-0.196996,-0.081857,-0.370507,-0.660272,-0.522926,0.418073,-0.029613,0
-1.28068,0.523782,-0.738285,0.816548,-1.315719,-0.187833,-0.505866,0.433757,0.655528,-0.183292,-0.163311,-0.736045,0
-1.91572,1.285885,-1.436342,0.20803,-0.957007,-1.086929,-0.049167,0.137677,-0.382785,0.879812,0.19645,1.076985,0
1.130943,0.729155,-0.538355,0.714897,-1.595552,0.013345,-0.336503,-0.021675,0.336167,-1.4994,0.539304,0.350895,0
-0.75029,0.548064,-3.328401,-3.516497,3.31858,-0.345859,0.957256,-1.536521,-0.981833,0.539258,0.056916,0.375998,1
0.565403,-2.779919,1.92902,-0.892531,3.084091,-0.803929,0.292615,-0.129938,1.42974,0.774425,1.702647,-0.339388,0
1.674526,1.705152,-0.408599,0.374915,0.704917,-0.347832,0.093342,0.07731,0.289516,0.318438,-0.161901,-0.185109,0
2.219746,1.917386,-0.042645,0.746044,0.409207,-0.607706,0.076645,0.353097,0.46571,-0.238746,0.126645,-0.04832,0
-0.138478,0.800211,-2.093647,-0.621509,-0.717102,0.41577,-0.181699,-0.339915,-0.088211,-1.00155,0.11817,0.274391,0
-0.929803,-0.60781,0.354817,0.511042,-1.106617,0.380307,-0.25364,0.563797,0.206602,0.364284,-0.535334,0.637184,0
0.804158,-2.165305,0.537448,0.175129,-0.840693,1.017246,-0.406901,0.389255,-1.752765,0.712843,-0.803824,-0.023065,0
0.783984,0.095257,-1.105555,-1.468425,2.211672,-0.065982,0.344765,0.01561,0.102473,0.226795,0.317209,0.035479,1
1.995087,1.727266,0.129249,0.641475,0.701677,-0.302098,0.039074,0.232507,0.095318,-0.167768,0.088623,0.35178,0
-3.151646,-1.030229,-0.543451,-0.383178,-0.244275,-1.285502,-0.081544,1.539872,-0.995331,0.767838,0.763619,0.827472,0
0.631037,0.255876,-0.701799,0.522622,-1.664115,0.233294,-0.457712,0.011874,0.607034,-0.87195,0.069234,-0.059171,1
-5.500102,-1.02871,-1.055671,-1.118499,0.658274,-1.054029,-0.275296,2.71923,-1.417877,0.582521,0.572034,1.403655,0
-2.440122,0.10752,0.377343,0.563206,-0.665485,0.103315,-0.544768,0.092452,-0.721733,0.969863,-0.468299,-0.219512,0
-2.015961,-0.664714,0.10397,0.314565,-0.287386,-1.010755,0.748019,0.403707,-0.58156,1.286663,0.716236,-0.417693,1
2.041692,-1.280055,1.129919,-0.192441,2.077144,0.624463,0.009044,0.250305,-0.137862,0.517907,0.047665,-0.081232,0
1.870055,-1.977013,0.79804,0.598666,-0.830428,1.946984,-0.599845,-0.307852,-1.26584,-1.222866,-0.158618,0.381856,0
2.133005,-0.842056,1.057309,-0.081702,1.94923,0.321895,0.085893,0.221739,-0.096278,0.177929,0.374783,0.129334,1
2.176704,2.095031,0.716265,-0.351024,0.28184,-0.398104,-0.024865,-0.171925,-0.078829,0.158771,0.104698,0.084039,0
1.508905,-1.829712,0.530858,0.054179,-0.073622,1.883697,-0.505507,-0.255035,-0.951726,0.115716,-0.936671,-0.028129,0
-0.198206,0.505876,-2.000308,-0.49491,-1.092481,-0.207773,-0.059359,0.64803,-1.16637,-1.374503,0.335851,-0.316315,1
-1.567973,0.774519,-1.759392,0.030267,-0.797247,-0.078114,-0.276653,0.131014,0.087937,-0.130048,-0.109217,-0.335747,0
-0.441456,-2.021517,0.217172,-0.301235,-0.28904,0.213546,-0.389992,0.70692,0.432205,0.11881,0.248959,0.282864,0
2.113517,-0.664529,1.166275,0.098339,1.742461,-0.237068,0.186178,-0.06542,0.197572,0.150091,0.292778,-0.286568,0
2.511617,0.665896,0.557385,0.45677,1.032647,0.194455,0.048219,0.198066,-0.290168,0.02868,-0.256288,0.011329,0
-10.666314,2.228632,1.332585,2.778709,1.511635,1.07629,-0.665925,0.232896,-0.063105,-0.62636,-0.448548,-0.850571,1
-4.79049,1.798052,-4.540037,-2.290633,0.673483,0.204695,0.049193,-0.770571,-0.915562,0.531505,-0.005891,1.456183,1
-1.063907,-2.230966,0.445782,0.154276,-0.542268,-0.381071,-0.271392,0.470661,-0.139209,0.32045,0.240096,-0.176302,0
0.962517,-2.110755,1.434292,-0.581774,2.658567,-0.21718,0.141496,0.163019,0.853836,0.620614,0.695562,-0.112618,0
2.033161,-0.219899,0.756795,0.234904,1.443778,0.934722,-0.208719,0.626586,-0.328152,0.256864,-0.882614,-0.1087,0
-4.105494,-4.398529,-0.645584,-2.067493,2.194122,-0.094618,-0.408753,1.583686,2.063135,-1.995289,0.98807,-2.004732,0
-0.01233,-0.074945,-0.179873,0.719264,-1.217434,0.044308,-0.362234,0.064662,-0.158923,0.147179,-0.154155,0.198925,0
2.35261,2.402696,1.107706,-0.894482,0.359996,-0.20823,-0.08385,-0.138112,-0.601192,-0.630907,0.44879,0.514279,1
1.247231,-1.841502,0.470991,0.21817,-0.389008,0.291967,-0.073706,-1.027125,-0.193356,-0.805345,0.841234,-0.085261,0
-1.765217,0.716241,-0.118433,1.095333,-1.422994,-1.23141,-0.197265,0.482445,-0.726229,1.063252,0.00814,-0.01986,1
-3.116618,-1.620741,1.035879,0.923224,0.917818,-0.231629,-0.326474,-1.446066,0.942615,0.174872,-0.532691,-0.742353,0
2.391462,1.80046,0.068645,0.477626,0.699868,-0.328111,0.161008,-0.076434,-0.231952,-0.149982,0.244328,0.410561,0
2.387037,1.80148,0.115202,0.411406,0.584745,-0.376098,0.150819,-0.169432,-0.135001,0.089492,0.152389,0.135702,0
0.842469,-1.940739,0.363612,0.029511,-0.530957,0.543092,-0.244622,-0.73098,0.141446,0.041577,0.623606,0.140507,0
0.48134,0.68284,-1.867355,-0.234951,-1.081814,0.428916,-0.085486,-1.057212,-0.490719,-0.949152,0.360747,-0.398712,0
2.977256,-0.227769,1.27104,0.587365,1.472863,1.075043,-0.145399,0.478833,-0.926922,-0.426092,-0.461982,0.046139,0
-6.470147,1.615338,1.202909,1.288795,-1.824417,-0.945831,4.734014,2.20363,-2.296568,1.070139,0.102923,-1.105952,1
2.208993,1.787014,0.17977,0.746056,0.704268,-0.292971,0.116846,-0.138835,-0.151273,-0.089613,0.182224,0.018437,0
-0.527246,0.291165,-0.399307,0.711052,-1.672923,-1.131371,-0.20367,1.355928,-0.654039,0.083998,0.135488,0.383411,0
2.244521,1.10357,0.540444,1.143007,-0.237605,-0.782335,-0.147267,0.602443,1.586704,1.530348,-0.786885,-0.720152,0
0.735408,-2.163022,0.374101,0.131694,-0.729724,1.109338,-0.411781,0.487547,-1.794532,0.452982,-0.789391,-0.134939,0
-0.121695,2.228429,-3.22206,-1.856046,1.442101,-0.302571,0.46869,-0.710354,-0.008028,1.123212,-0.62994,-0.827348,1
2.961855,-0.231622,1.236074,0.560466,1.481144,1.087184,-0.149726,0.505254,-0.916309,-0.457903,-0.477467,0.007531,1
0.694673,2.176671,-1.477741,-0.455789,0.678646,-0.365195,0.862339,0.310138,0.772007,0.271469,-0.326138,-0.547917,0
-3.482157,-0.170212,-0.173602,0.364311,0.302655,1.164232,0.206897,-0.876587,-0.863351,1.7597,-0.856462,0.741456,0
2.133005,-0.842056,1.057309,-0.081702,1.94923,0.321895,0.085893,0.221739,-0.096278,0.177929,0.374783,0.129334,1
2.932101,-0.550726,1.403711,0.43421,1.619947,1.391525,-0.224375,0.516129,-1.089416,-0.297163,-0.668523,0.019266,0
-5.390713,1.484046,1.421907,1.293918,-0.870699,-0.213608,-1.280854,1.185205,1.371455,-0.430386,-0.100618,2.526825,0
2.477925,-0.941751,1.558896,0.444075,1.647478,1.572461,-0.359367,0.570179,-0.836929,0.382235,-1.108736,-0.173787,0
2.790989,1.833926,-0.01122,0.518195,0.807949,-0.220053,0.255344,-0.285842,-0.616899,-0.467613,0.434887,0.215105,0
-3.034834,-1.797954,0.869016,0.142446,0.613452,-0.652526,-0.352537,-0.067245,0.751122,-0.175042,-0.432681,0.384803,1
-1.264126,1.103286,-2.736801,-1.030481,-0.432886,0.267746,-0.050052,-0.894823,-0.104196,-0.008743,0.031157,0.595405,1
-0.971508,-1.38791,-0.680799,-0.788362,0.156787,-0.830277,0.079785,-0.971058,1.007248,-0.251582,-0.229147,-0.088272,0
0.660036,-0.819738,0.107631,0.319082,-0.914155,0.681706,-0.434214,-0.24171,0.204412,0.384427,-0.581309,0.3642,0
2.13257,-0.701703,1.094868,0.188178,1.773428,-0.238218,0.205643,-0.063084,0.201853,0.155611,0.291646,-0.28453,0
2.113016,0.003216,1.962847,0.065744,0.844803,1.286256,1.044388,0.620586,-0.194874,0.299297,-0.889636,-0.403311,0
2.456507,2.063703,-0.05812,0.663019,0.697313,-0.372644,0.119966,0.351986,-0.103067,-1.105238,0.476972,0.21086,0
1.572484,-1.322365,0.974737,-0.29997,1.986817,0.502357,-0.044411,0.358094,0.287435,0.978948,-0.220549,-0.194459,0
2.749656,1.819055,-0.030984,0.541416,0.828951,-0.222437,0.249336,-0.223749,-0.588117,-0.491684,0.433295,0.326037,0
1.290634,-0.794902,0.056496,0.704466,-1.233591,0.802209,-0.369249,-0.652031,-0.287945,-0.22544,-0.133037,-0.013612,0
0.327392,2.298737,-1.79083,-0.832985,0.919592,-0.253942,0.842117,0.549404,0.67478,-0.20633,-0.280705,-0.266204,0
1.098437,0.136748,-0.551361,0.647448,-1.969491,0.231749,-0.399074,-0.372996,0.250995,-0.927375,0.322125,0.192205,1
-5.862861,1.481037,-2.52558,-0.92152,-0.000095,-0.405667,-0.471999,1.361526,-0.584127,-0.065585,-0.057098,-0.077827,0
-6.215675,2.500637,1.197715,2.771544,0.712264,0.560909,-1.035307,-1.19694,1.072133,-0.030739,-0.291655,-2.113424,1
0.933834,0.338814,-0.419716,0.729651,-1.762636,0.039914,-0.328096,-0.538932,0.337984,-0.366997,0.237333,0.342834,0
2.517137,-0.838498,1.716131,0.187334,1.560818,1.831174,0.330507,0.719192,-0.913754,0.068144,-1.047981,-0.025333,0
-0.207456,-3.204469,1.124201,-0.343207,0.583434,0.107623,-0.186431,-0.671322,0.950203,0.414301,0.90925,-0.029314,0
2.45091,1.708226,0.09667,0.759822,0.699591,-0.243617,0.130929,-0.054227,-0.175009,-0.236648,0.187922,-0.116938,0
2.060806,1.574769,0.118168,0.583368,0.533559,-0.329984,-0.033072,0.507419,0.423576,-0.045797,-0.124122,0.130581,0
2.667143,2.075563,0.452927,-0.065758,0.606662,-0.212578,0.128822,-0.301028,-0.644727,-0.503494,0.442246,0.201859,0
-0.584392,-2.039455,0.371619,-0.031484,0.185921,0.177842,-0.16739,-1.109407,0.31237,0.288839,0.002374,0.150279,0
-1.466453,2.580579,-0.02899,-0.586517,1.032843,-0.186249,-0.371022,0.182696,0.740625,0.476818,-0.378536,-0.16574,1
0.545383,-2.116979,0.026861,-0.123111,-0.557796,0.463874,-0.177866,-1.09773,-0.007296,-0.266521,0.50908,-0.200234,0
-3.175623,0.062939,-2.41057,-1.989828,1.585819,1.526795,-0.687201,1.516529,0.523327,-0.585936,-1.215281,0.758754,0
0.177517,-2.020315,0.270499,-0.016375,-0.486148,0.22403,-0.222729,-0.097211,-0.179814,0.129089,0.56448,0.013251,0
0.202469,-1.684407,0.41611,0.0816,-0.069908,-0.430313,0.019703,-1.2017,0.334145,-0.430419,0.265772,0.230064,1
1.113663,-1.998552,0.407212,0.148944,-0.532121,1.98648,-0.611007,-0.449671,-0.96569,-0.112809,-0.787088,-0.159214,0
-0.12098,-0.652912,0.228146,0.035444,-1.574663,0.527979,1.87816,0.513966,-0.794596,0.531518,-0.382272,0.070291,1
-1.89561,-1.355296,-0.514688,-0.365659,0.061972,-1.365143,0.661351,-0.907425,-0.548631,0.375001,0.096898,-0.066096,1
-0.628258,-2.435106,0.031114,-0.384337,0.079621,0.390221,-0.150668,-0.641951,-0.485537,0.644899,0.034911,-0.265168,0
-3.851819,1.020918,-0.145315,1.593071,-0.897372,-0.536356,-0.593323,0.318434,0.185725,0.478329,-0.057738,-0.318548,0
-0.647814,-2.055254,0.705752,0.187604,0.012206,0.142857,-0.270838,-1.015183,0.568404,0.231211,-0.062728,-0.352831,0
2.702023,1.911992,0.147534,0.316819,0.751533,-0.219562,0.200674,-0.22959,-0.59882,-0.505484,0.436125,0.320943,0
2.63841,1.845073,0.036597,0.453101,0.824505,-0.22548,0.208124,-0.103068,-0.536974,-0.548106,0.431808,0.544845,0
0.741382,1.827853,-1.233501,-0.510863,0.830033,-0.036634,0.75946,0.495561,0.632543,0.167394,-0.479115,-0.489442,0
-1.472586,1.363026,-1.001074,0.246186,0.17381,0.024264,-0.538217,0.837258,1.457113,-0.154496,-0.53263,-0.813768,1
0.888885,0.465642,-0.417043,0.609923,-1.630892,0.21763,-0.333895,-0.608929,-0.019358,-0.924452,0.465683,0.37233,0
-0.325258,-1.291312,0.21572,-0.295415,-0.679425,-0.265947,-0.205322,-0.203271,0.199656,0.454307,0.641854,0.07709,0
-1.875959,-0.790398,0.223691,0.236463,0.068099,0.067252,-0.407152,-0.500549,1.080524,0.610289,0.441205,0.53168,0
0.871744,0.006592,-0.35753,0.464255,-0.955272,0.665604,0.158982,-1.021108,-0.469974,-0.073277,0.039515,0.136437,0
-1.320234,0.681542,-1.04627,0.122341,-1.153132,-0.158548,-0.046317,0.588836,0.489396,0.018922,-0.141309,0.461929,0
-8.499785,2.209745,0.655282,2.13372,0.33945,0.275364,-0.023459,0.560563,0.360399,-0.146804,-0.077846,0.731587,0
2.583498,-0.506221,0.910407,0.778399,0.29242,1.009495,-0.188341,0.035918,-0.852371,-0.870851,-0.165988,0.295518,0
0.554542,0.34443,-0.776499,0.638761,-1.76425,0.026827,-0.28089,-0.814981,0.319991,-0.061596,0.18415,0.201876,0
0.40194,-2.362617,0.364246,-0.210129,-0.027208,0.231695,-0.233133,-0.316575,0.614769,-0.336646,-0.124206,-0.101246,0
0.475901,0.424529,-0.80946,0.602665,-1.468508,-0.059168,-0.304537,-0.375157,0.802867,0.264537,-0.180476,-0.204055,0
2.69885,1.872765,0.057349,0.516943,0.80861,-0.216533,0.237183,-0.314851,-0.620167,-0.459154,0.438853,0.199533,0
-0.320072,0.268567,-0.339492,1.154631,-2.057272,-0.349748,-0.349187,-0.56332,0.042968,0.219369,0.241947,-0.259491,0
-1.892929,-2.338992,0.496542,-0.426953,0.882153,-0.145047,-0.293295,-0.093282,1.574776,-0.146167,1.108056,0.355215,0
0.002878,0.526612,-1.585851,-1.68862,2.282537,0.976863,0.079921,0.033133,-0.782724,0.713185,-1.003959,0.536575,1
1.607793,-1.809167,0.52267,0.11043,0.003492,1.929841,-0.476434,-0.296244,-1.109267,-0.058939,-0.834029,0.050044,1
-0.150747,-1.550732,0.29799,0.275986,-0.901039,-0.075462,0.135544,-0.19696,0.168383,0.099679,0.794179,-0.04786,1
0.987863,-1.186777,0.363792,0.368563,-0.477181,1.092756,-0.444071,-0.207129,-0.172178,0.380184,-0.751728,0.205796,0
-31.008631,9.28776,12.243273,10.546558,6.931654,5.436522,1.178511,-1.858578,-1.842325,-7.083397,-1.280119,-1.349746,1
-0.089815,-3.523431,0.772652,-0.59786,0.397862,-0.376844,-0.018227,-0.184682,0.377522,-0.128259,0.909681,-0.204593,1
-0.913067,-3.83499,1.289684,-0.600659,0.262659,-5.55131,1.236464,-1.573225,-0.12397,-1.929767,-2.50948,0.554488,0
0.411664,-1.367484,0.02178,-0.096752,-0.44198,-0.090311,-0.164882,-0.480381,0.704293,-0.358601,0.515449,0.026583,0
-1.547019,-0.925492,-0.13149,0.254265,-0.095469,0.287497,-0.403352,-0.665188,0.909667,0.211352,0.491485,-0.891063,0
0.447332,-1.510214,0.116087,0.079659,-1.389119,0.868846,-0.507421,-0.026101,-0.73462,0.117535,-0.483864,-0.043354,1
-0.990261,-0.044021,-2.095876,-0.695108,-0.777808,-0.734882,0.305631,-1.664265,-0.417308,0.64492,1.270468,-0.344523,0
0.139742,-2.867556,0.324646,-0.344293,-0.455763,0.126514,-0.187207,0.386115,-0.86303,-0.032983,0.144903,-0.414114,0
0.320717,0.398853,-0.475938,0.929723,-1.689839,0.036372,-0.376306,-0.667629,0.585727,-0.04693,0.05141,-0.333188,1
-1.441892,-2.141576,0.967889,0.256704,0.35731,0.751562,-0.505466,-0.08599,-0.159737,0.942615,-0.01357,0.024107,0
-0.791373,0.838978,-0.357129,0.90695,-1.609213,-1.09336,-0.274153,0.889088,0.074618,-0.108921,0.271774,0.686738,0
2.730603,1.856229,0.040423,0.451577,0.797984,-0.221287,0.229871,-0.226086,-0.592398,-0.497204,0.434427,0.323999,0
-0.2451,1.557389,-0.826357,0.180964,0.111641,-0.108314,-0.167711,-0.405568,0.399571,0.378225,-0.123265,-0.340409,0
-0.002936,1.311207,-2.57184,-1.133364,1.14151,0.450646,-0.414025,2.390475,1.76952,-1.637219,-1.418942,-3.187311,0
0.012787,0.759529,-1.089678,0.309703,-1.189013,0.089586,-0.194189,-1.038435,0.112746,0.135932,0.119377,-0.074595,0
0.961217,1.776679,-0.279138,0.365556,0.73821,-0.366668,-0.048379,0.316857,0.59666,0.384191,-0.294233,0.013967,0
0.79836,-0.43747,-0.0977,0.557759,-1.333764,0.129749,-0.259011,-0.223191,-0.418208,0.391934,-0.243239,-0.294122,0
2.800516,1.815339,-0.046923,0.563114,0.823433,-0.220628,0.265076,-0.284674,-0.614759,-0.464853,0.434321,0.216124,0
-1.708514,-2.626389,-1.406614,-1.504581,0.204353,1.283349,-0.726307,1.777929,0.601724,-1.514896,-0.461027,-1.699923,0
0.711932,-1.324552,0.545772,0.363162,-0.519174,0.88553,-0.49463,0.686754,-0.63053,-0.065707,-0.65889,0.38142,1
0.417189,-1.385746,0.307529,0.34093,-0.785394,0.90663,-0.525735,0.526325,-0.580535,-0.076868,-0.594275,0.190431,1
2.349438,2.363469,1.017521,-0.694359,0.417072,-0.205201,-0.047341,-0.223373,-0.622539,-0.584577,0.451518,0.392869,0
-0.170439,-0.682567,0.349767,0.018491,-1.266816,1.429296,1.54386,0.152056,0.525164,0.098394,-0.652043,0.26238,0
2.721076,1.874817,0.076126,0.406658,0.782501,-0.220712,0.220139,-0.227254,-0.594539,-0.499964,0.434993,0.32298,0
-4.173499,0.981456,-2.592525,-1.130904,-0.545798,-0.324824,-0.450905,1.263109,-0.091436,-0.205509,-0.09503,1.67315,1
2.679797,1.909939,0.128756,0.427104,0.777642,-0.215383,0.217718,-0.317187,-0.624448,-0.464674,0.439986,0.197496,0
-3.84288,0.059727,-1.288721,-0.306038,1.180319,0.390741,-0.361131,-0.59323,0.980163,0.438375,0.483715,-0.811653,1
2.63982,0.034215,1.141604,0.647493,1.132046,0.629465,-0.155122,0.552823,-0.284944,-0.034702,-0.567988,-0.197422,0
1.571504,1.787285,0.380481,0.286797,0.277274,-0.612054,-0.043679,0.052996,0.63842,0.919053,-0.278196,0.147296,0
0.828599,-2.092197,0.566897,0.128244,-0.786413,1.526933,-0.570608,0.000509,-1.292837,0.275165,-0.811518,-0.167698,0
2.13257,-0.701703,1.094868,0.188178,1.773428,-0.238218,0.205643,-0.063084,0.201853,0.155611,0.291646,-0.28453,0
-0.223943,-1.533963,0.717336,-0.657805,-0.43442,-2.711034,0.439832,3.491572,-3.506995,0.751341,0.762009,-2.221422,0
-0.209478,-0.745938,-0.149281,0.184129,-0.775087,0.801094,-0.606291,0.325279,0.608169,-0.007585,-0.677539,0.336182,0
-4.151696,-0.320211,1.445762,1.35059,0.204767,-0.911869,-0.463422,-0.009989,0.252422,0.495437,0.462963,0.450929,0
2.23649,1.804979,0.192718,0.30187,0.493158,-0.429725,0.098561,-0.081901,0.041628,0.250806,0.056972,0.186342,0
2.952329,-0.213034,1.271778,0.515547,1.46566,1.087759,-0.159459,0.504085,-0.91845,-0.460663,-0.476901,0.006512,1
-3.351501,0.92005,-2.041295,-0.254491,-0.50466,0.151561,-0.609906,1.044723,0.90019,-0.634635,-0.305681,-0.751447,0
2.702023,1.911992,0.147534,0.316819,0.751533,-0.219562,0.200674,-0.22959,-0.59882,-0.505484,0.436125,0.320943,0
2.244521,1.10357,0.540444,1.143007,-0.237605,-0.782335,-0.147267,0.602443,1.586704,1.530348,-0.786885,-0.720152,0
2.03491,-0.937905,1.032063,-0.121707,1.91954,0.309654,0.062607,0.281625,0.050008,0.346665,0.24443,0.035908,0
1.01938,-0.055543,0.510681,0.091815,1.325696,0.659832,-0.256494,0.529106,0.243972,1.220475,-1.186611,-0.046954,1
-4.881189,1.651678,-5.988362,-3.777673,0.762066,0.334163,0.063408,0.155503,-0.603787,-0.558613,-0.278294,1.512141,0
-1.667949,-0.629002,-1.893074,-1.33342,0.426801,-0.673117,0.249922,-1.322216,0.415909,-0.318906,0.411499,0.808824,0
2.651163,1.915707,0.163473,0.295121,0.757052,-0.221371,0.184934,-0.168665,-0.572178,-0.532315,0.435098,0.430856,0
-2.072036,-1.350674,0.074984,0.199996,-0.157507,-0.71959,-0.077991,0.4157,-0.88298,1.106593,0.543518,-0.348101,0
1.371771,2.536079,1.734807,-1.490258,-0.217016,-0.511024,-0.393521,0.052002,0.338921,0.467755,-0.10791,0.325556,0
0.311231,-1.695541,0.952917,0.136573,0.76106,0.053022,-0.101907,-0.755538,0.265328,0.088655,0.030566,-0.179224,0
1.430759,1.901222,0.089855,0.047891,0.282624,0.224839,2.160961,0.285896,0.49993,0.270856,-0.242024,-0.188253,0
1.146336,1.068916,-0.091544,0.696725,-0.606333,-0.340722,-0.206328,-0.128383,0.637878,0.369312,-0.033716,0.044314,0
0.317266,-1.407557,0.498958,-0.031207,-0.101885,-1.751385,0.315564,1.939231,-1.976181,0.770911,0.710349,-1.486117,0
-2.751784,1.247632,-6.573119,-4.615355,1.866794,1.793403,-0.746671,4.086915,1.661111,-5.203604,-2.021908,-4.647979,0
2.069385,-1.738192,1.361121,-0.470119,2.730414,1.472425,-0.059902,0.103335,-1.121421,0.057417,0.033658,0.109333,0
0.12614,-2.999196,0.879372,-0.161707,0.322994,-0.576515,0.126878,-1.526937,0.551694,-0.549975,1.236833,-0.088096,0
2.68297,1.949166,0.218941,0.22698,0.720566,-0.218412,0.181209,-0.231926,-0.603101,-0.511004,0.437257,0.318905,0
2.717904,1.83559,-0.014059,0.606782,0.839577,-0.217683,0.256648,-0.312514,-0.615886,-0.453634,0.437721,0.201571,0
2.213814,1.586698,0.177481,0.691396,0.543164,-0.335853,0.009288,0.364198,0.290506,-0.031168,-0.03889,0.154258,0
1.028537,0.170614,-0.462257,0.824475,-2.079555,-0.196801,-0.198673,-0.519735,-0.553024,-0.51631,0.527008,-0.130582,0
-1.652085,-2.121905,0.489734,-0.550145,0.569041,-0.20574,-0.074541,-1.066461,-0.337842,0.963624,-0.411385,0.177623,0
-2.986505,-1.043334,0.71387,0.566761,-0.353672,-1.213154,-0.272358,0.786517,-0.366647,0.30826,0.58219,0.437837,0
2.327565,1.716458,0.115866,0.710086,0.717787,-0.240397,0.095767,0.080793,-0.113433,-0.304327,0.182596,0.089083,0
-1.699059,-0.34291,0.350511,0.337877,-0.830124,0.211381,-0.693017,0.799173,0.357241,0.438027,-0.555542,1.546651,0
2.670375,1.977673,0.273489,0.158918,0.696579,-0.217475,0.166895,-0.236507,-0.60763,-0.514193,0.437991,0.312626,0
-0.869658,2.366243,-1.219804,-0.348675,1.146546,-0.45332,0.104767,-0.727291,0.495622,1.43914,-0.462389,-0.710142,1
2.267024,2.856234,1.95248,-1.952374,-0.043651,-0.188428,-0.279942,-0.35009,-0.734632,-0.619416,0.466021,0.159066,1
-3.127686,-1.28166,0.150895,-0.145911,0.680868,-0.050941,0.058652,-0.236387,0.286355,0.134004,0.07622,0.373359,0
2.223568,1.715027,0.08964,0.617704,0.737262,-0.227692,0.060397,0.240041,-0.050969,-0.407393,0.151495,0.240696,0
0.389625,-1.264548,0.019898,0.187108,-0.826714,0.850557,-0.441072,0.279954,-0.749453,-0.083146,-0.471181,0.304252,0
0.641471,1.682871,0.049451,0.81798,0.479421,-0.559936,-0.125778,0.200719,1.118841,1.118916,-0.559643,-0.535824,1
-0.050963,0.399135,-0.147023,-0.751245,1.701578,0.714273,-0.255898,0.56956,0.075868,1.00478,-1.107435,0.732561,1
0.390248,-0.315797,1.173921,0.114947,1.774649,-0.766036,0.09875,-0.220544,0.91289,0.71152,-0.117595,-0.119737,0
0.959911,-2.257913,0.417058,0.143813,-0.746726,2.09463,-0.722636,-0.216105,-0.858888,-0.362406,-0.768373,0.114678,1
-1.009042,-1.333762,0.05649,0.097668,0.026161,-0.218287,-0.095572,-0.683255,-0.11057,0.654997,0.366155,-0.026911,0
2.060728,1.845182,-0.355959,0.408509,0.934793,-0.161215,0.178239,-0.135417,-0.341467,-0.352724,0.192267,-0.076449,0
1.197209,0.698218,0.324271,0.408338,-2.208265,0.970778,2.918946,-0.521932,0.227671,-0.623031,0.283301,-0.037711,0
0.17898,-1.889167,0.276505,-0.181457,-0.166336,0.642367,-0.291261,-0.586814,0.190218,0.111305,0.478864,0.335554,0
