@relation 'camel-1.6_deleteColumns-weka.filters.unsupervised.attribute.Remove-R1,4-5,7-9,11'

@attribute dit numeric
@attribute noc numeric
@attribute lcom numeric
@attribute lcom3 numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute bug {1,0}

@data
1,0,6,0.75,1,0,0,0.7,0,0,3.4,1,0.8,0
1,0,81,0.867347,1,0,0,0.1875,0,0,13.066667,2,0.9333,0
2,0,15,0.666667,1,3,0.846154,0.428571,1,20,4.714286,1,0.8571,0
1,2,11,0.777778,1,1,0,0.357143,0,0,3.857143,1,0.8571,0
1,0,0,2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,1,0,0.875,0.6,0,0,19.5,3,1.5,0
1,0,4,0.333333,1,0,0,0.625,0,0,8.5,2,1,0
1,0,3,0.75,1,1,0,0.366667,0,0,5.166667,1,0.8333,0
3,0,3,0.666667,1,1,0.821429,0.305556,1,1,23.5,1,0.8333,0
1,0,1,2,0,0,0,0.666667,0,0,0,1,1,0
1,0,3,0.633333,1,0,0,0.233333,0,0,38,4,1.8571,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
1,0,0,2,0,0,0,1,0,0,3,0,0,0
2,0,9,0.666667,1,1,0.545455,0.5,0,0,18.5,3,1.1667,0
2,0,18,0.877551,1,2,0.461538,0.3125,0,0,9.375,1,0.875,0
2,0,46,0.795455,1,2,0.153846,0.266667,0,0,5.583333,2,1,0
1,0,4,0.333333,1,0,0,0.5,0,0,8.5,1,0.5,0
1,0,1,2,0,0,0,1,0,0,0,1,1,0
3,0,26,0.708333,1,0,0.5625,0.311111,1,2,8.777778,5,1.2222,1
2,0,6,2,0,0,0.875,0.875,1,3,46.75,3,1,0
2,0,0,0.5,1,0,0.555556,0.44,1,2,15,3,1.4,0
2,0,13,0.2,1,0,0.904762,0.433333,1,1,16.833333,4,1.1667,0
1,0,1,0.666667,1,1,0,0.36,0,0,26.333333,16,3.1667,0
1,0,10,2,0,0,0,0.55,0,0,0,1,1,0
3,4,0,0.5,1,0,0.921053,0.5,0,0,11.5,2,1,0
3,0,32,0.555556,1,1,0.795455,0.305556,2,3,18.923077,3,0.8462,0
1,0,4,0.5,1,0,0,0.6,0,0,3.8,1,0.8,0
1,0,132,0.881579,1,0,0,0.3875,0,0,16.75,30,2.55,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,1,0,0.928571,0.666667,1,1,7.666667,1,0.3333,0
4,0,21,2,0,0,0.978723,0.392857,3,4,5.428571,1,0.5714,0
1,0,3,2,0,0,0,0.666667,0,0,0,1,1,1
4,1,3,2,0,0,0.95,0.666667,2,2,16.333333,1,0.6667,0
1,0,0,0.5,0,0,0,0.666667,0,0,8,1,0.6667,0
3,0,0,0.333333,1,0,0.921053,0.4375,1,1,5.75,1,0.75,0
2,0,73,0.666667,1,1,0.5,0.366667,1,1,7.4,4,1.2,0
2,0,417,0.927203,0.777778,1,0.470588,0.135279,1,2,10.366667,2,1,0
1,0,4,0.666667,1,0,0,0.666667,0,0,27,1,0.5,0
5,0,0,0,1,0,0.944444,0.666667,0,0,11,1,0.5,0
3,1,1,2,0,0,0.972222,0.666667,1,1,4.5,1,0.5,0
1,0,136,2,0,0,0,0.196078,0,0,7.117647,1,0.9412,0
1,0,1044,0.915278,1,3,0,0.128728,0,0,11.346939,6,1.4082,1
3,0,7,0.866667,0.666667,1,0.761905,0.583333,0,0,6.166667,2,1,0
1,0,1164,0.895833,1,0,0,0.075231,0,0,22.714286,8,3.102,1
2,0,3,2,0,0,0.956522,0.666667,1,2,3,1,0.3333,0
3,0,1,0.333333,1,1,0.793103,0.428571,1,1,5.285714,1,0.8571,0
2,0,2,0.444444,1,0,0.625,0.45,1,2,13.75,1,0.75,0
1,1,83,0.615385,1,1,0,0.253846,0,0,19.214286,7,1.4286,0
1,5,100,0.75,1,0,0,0.323529,0,0,10.117647,13,2,1
4,0,10,2,0,0,0.978142,0.6,1,1,4.6,1,0.8,0
4,0,15,2,0,0,0.984293,0.444444,2,2,5.166667,1,0.5,0
3,0,13,0.777778,1,1,0.875,0.333333,1,1,9.285714,1,0.7143,0
1,0,1,2,0,0,0,0.625,0,0,0,1,1,1
1,0,0,2,0,0,0,1,0,0,0,1,1,0
3,0,1,2,0,0,0.972222,0.666667,1,1,4.5,1,0.5,0
1,0,3,2,0,0,0,0.333333,0,0,5.333333,1,0.6667,0
3,0,11,0.809524,1,1,0.724138,0.314815,1,1,31.7,1,0.8,0
2,0,108,0.914063,1,0,0.111111,0.367647,0,0,4.705882,2,1.1176,0
2,0,1,2,0,0,1,0.833333,0,0,4.5,0,0,0
1,1,14,0.761905,1,1,0,0.35,0,0,24.5,1,0.875,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
2,0,1,0.638889,1,3,0.636364,0.277778,1,1,11.2,2,0.9,1
3,0,13,0.722222,1,2,0.821429,0.388889,1,1,12.142857,1,0.7143,0
3,0,4,0.666667,1,1,0.964286,0.666667,1,1,2.75,1,0.5,0
2,39,256,0.793478,1,1,0.4,0.31677,1,1,11.666667,3,1,1
1,0,3,2,0,0,0,0.666667,0,0,6.333333,3,1.3333,0
4,0,3,2,0,0,0.98895,0.666667,1,2,3,1,0.6667,0
1,0,1,2,0,0,0,0.75,0,0,0,1,1,0
4,0,16,0.625,1,2,0.962366,0.481481,1,1,6.444444,2,0.8889,0
3,0,3,2,0,0,0.972222,0.5,1,1,4.333333,1,0.3333,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
0,0,143,0.87037,0.555556,5,0,0.161616,0,0,11.789474,3,1.1579,0
1,0,4,0.625,1,0,0,0.288889,0,0,5.222222,1,0.7778,0
1,3,36,0.606061,1,1,0,0.424242,0,0,17.333333,1,0.6667,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
2,0,0,0.3,1,1,0.333333,0.363636,0,0,8.272727,1,0.7273,1
3,0,424,0.86875,1,1,0.482759,0.137741,0,0,7.30303,2,1.0909,0
1,2,48,0.886364,1,0,0,0.218182,0,0,23.833333,4,1.6667,0
4,0,26,0.285714,1,0,0.973545,0.35,2,3,7.125,1,0.625,0
1,0,0,0,1,0,0,0.5,0,0,16.333333,1,0.6667,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
1,0,0,2,0,0,0,0,0,0,0,0,0,0
1,0,1,2,0,0,0,1,0,0,3.5,1,0.5,0
2,0,3,2,0,0,0.956522,0.666667,1,2,3,1,0.3333,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
3,0,12,0.625,1,1,0.785714,0.3125,0,0,13.444444,4,1.3333,1
1,0,85,0.838235,1,3,0,0.165775,0,0,13.444444,7,1.5556,0
1,0,0,0,1,0,0,0.666667,0,0,7,1,0.5,0
6,0,16,0.714286,1,0,0.857143,0.291667,0,0,15.5,1,0.875,0
2,0,4,0.666667,1,3,0.891892,0.466667,1,20,4.8,1,0.8,0
0,0,4,0.666667,1,1,0,0.5,0,0,4.25,1,0.75,0
1,2,19,0.75,0.75,1,0,0.271605,0,0,40.1,10,2.1,1
3,0,0,0.666667,1,1,0.851852,0.36,1,1,27.5,6,1.5,0
4,0,18,0.7,1,0,0.708333,0.333333,0,0,9.111111,3,1,0
0,0,1,2,0,0,0,1,0,0,5,1,0.5,0
1,3,63,0.74359,1,1,0,0.487179,0,0,9.357143,6,1.4286,0
3,0,9,0.5,1,0,0.84375,0.309524,1,4,6.285714,2,1,0
1,0,1,2,0,0,0,1,0,0,0,1,1,0
1,0,10,2,0,0,0,1,0,0,0,1,1,0
1,0,24,0.375,1,2,0,0.444444,0,0,12.666667,2,1,0
1,0,27,0.666667,1,1,0,0.425,0,0,5.6,1,0.7,0
4,0,39,0.666667,1,0,0.783784,0.35,1,1,5.7,1,0.8,0
1,0,1,2,0,0,0,1,0,0,0,1,1,1
1,0,11,0.75,1,0,0,0.5,0,0,21.857143,1,0.5714,1
1,2,14,0.527778,1,0,0,0.296296,0,0,57.615385,14,3.4615,1
1,0,516,0.875,1,0,0,0.297561,0,0,10.95122,1,0.9268,0
3,0,137,0.772727,1,0,0.660377,0.402174,2,6,8.782609,4,0.9565,0
6,0,0,0.583333,1,1,0.923077,0.4,1,1,25.25,2,1,0
4,0,0,0.25,1,1,0.870968,0.36,1,1,50.8,1,0.8,0
1,0,3,2,0,0,0,0.555556,0,0,0,1,1,0
3,0,3,1.5,0,0,0.972222,0.5,1,2,8.333333,1,0.3333,1
3,0,81,0.470588,1,0,0.686275,0.277778,2,7,11.055556,2,1.2222,0
5,0,0,0,1,0,0.95,0.666667,0,0,10,1,0.5,0
2,0,0,0.142857,1,0,0.333333,0.404762,1,2,22.25,3,1.625,0
1,1,41,0.883333,0.5,1,0,0.327273,0,0,7,1,0.8182,0
3,0,8,0.5,1,0,0.931034,0.472222,0,0,12,1,0.4,0
3,0,4,0.666667,1,0,0.945946,0.4,1,3,14.75,1,0.5,0
1,0,3,2,0,0,0,0.5,0,0,7,1,0.6667,0
1,0,1,2,0,0,0,1,0,0,0,1,1,0
5,0,0,0,1,1,0.95,0.666667,0,0,9.5,1,0.5,0
1,0,6,2,0,0,0,0.5,0,0,3.75,1,0.75,0
1,0,179,0.892045,1,0,0,0.189394,0,0,4.913043,1,0.913,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
4,0,10,2,0,0,0.978142,0.6,1,1,4.6,1,0.8,0
1,0,0,0.5,1,0,0,0.466667,0,0,5,1,0.8,0
1,0,1,2,0,0,0,0.75,0,0,12,1,0.5,1
1,0,2,0.625,0.5,0,0,0.466667,0,0,4.4,1,0.8,0
3,0,65,0.615385,1,2,0.717949,0.2,0,0,9.5,2,0.8571,0
0,2,26,0.857143,1,0,0,0.4,0,0,12.375,5,1.875,0
1,0,9,0.5,1,0,0,0.333333,0,0,33.285714,1,0.7143,0
2,0,1,2,0,0,0.941176,1,0,0,8,1,0.5,0
1,2,47,0.75,1,1,0,0.311688,0,0,7.363636,2,1,0
3,0,1,2,0,0,0.972222,0.666667,1,1,5.5,1,0.5,0
1,0,0,0.142857,1,0,0,0.4,0,0,17,4,1.5,0
3,0,0,0.375,1,1,0.862069,0.333333,2,6,8.6,2,1,0
1,0,0,0.5,1,0,0,0.555556,0,0,11.333333,1,0.6667,0
2,0,36,0.880952,1,3,0.56,0.185185,1,1,7.615385,2,0.9231,0
2,0,1,0.5,1,0,0.846154,0.666667,1,1,10,1,0.6667,1
1,0,122,0.726316,1,4,0,0.244019,0,0,45,9,3.25,1
1,0,99,1.044643,0.125,0,0,0.202381,0,0,36.2,6,2.2667,0
3,0,0,0,1,1,0.92,0.555556,1,1,7.333333,1,0.6667,0
1,0,3,2,0,0,0,0.333333,0,0,3.333333,1,1,0
4,1,3,2,0,0,0.95,0.666667,2,2,16.333333,1,0.6667,0
1,0,8,0.5,1,0,0,0.3,0,0,10.2,2,1,0
6,0,29,0.722222,1,1,0.823529,0.242857,0,0,16.8,1,0.9,0
1,0,3,2,0,0,0,0.533333,0,0,36.666667,1,0.6667,0
1,0,3,2,0,0,0,0.833333,0,0,3,1,0.6667,0
4,0,19,0.333333,1,0,0.972826,0.47619,1,2,5.428571,1,0.7143,0
1,0,78,2,0,0,0,0.274725,0,0,21.846154,4,2.0769,0
5,0,0,1,1,0,0.944444,0.75,0,0,8.5,1,0.5,0
4,0,490,0.878906,1,3,0.86385,0.128205,2,3,9.424242,4,1.0606,0
2,0,305,0.84,0.5,0,0.633333,0.214286,1,3,6.923077,1,0.8462,0
1,0,95,0.285714,1,0,0,0.377778,0,0,5.933333,1,0.9333,0
5,0,6,0.916667,1,0,0.826087,0.36,0,0,11.8,2,1,1
2,0,17,0.666667,1,0,0.7,0.261905,1,1,7.428571,1,0.8571,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
3,0,0,0.5,1,2,0.884615,0.4375,1,1,22.2,3,1,1
3,0,1,2,0,0,0.9,0.75,1,1,3.5,1,0.5,0
0,0,1,0.5,1,0,0,0.75,0,0,14.666667,1,0.3333,0
1,0,91,2,0,0,0,0.238095,0,0,0,1,1,1
1,0,32,0.6875,1,1,0,0.311111,0,0,11.222222,2,1,0
3,0,0,0.640625,1,1,0.75,0.28125,1,1,33,2,0.8889,0
3,0,54,0.636364,1,0,0.736842,0.242424,0,0,18.833333,8,1.75,1
1,0,1,2,0,0,0,1,0,0,3.5,1,0.5,0
3,0,128,0.701754,1,1,0.686275,0.190789,2,5,14.5,4,1.5,0
1,0,1,2,0,0,0,0.5,0,0,10,2,1,0
2,0,9,0.666667,1,3,0.868421,0.444444,1,20,4.5,1,0.8333,0
1,0,33,0.595238,1,0,0,0.22619,0,0,12.6,3,1.1333,1
3,0,4,2,0,0,0.882353,0.625,1,3,7.5,2,0.75,0
3,0,0,0,1,0,0.88,0.4375,0,0,11.75,2,1,1
2,0,0,0.5,1,0,0.818182,0.533333,1,2,13.666667,1,0.6667,0
2,0,0,0,1,0,0.736842,0.444444,1,1,12.166667,3,1.1667,0
2,0,1,2,0,0,0.666667,0.6,1,1,27,6,3,0
1,0,0,0.4,1,0,0,0.5,0,0,8,2,0.8333,1
2,12,31,0.666667,1,1,0.222222,0.266667,0,0,15,4,1.3,1
2,0,0,0,1,0,0.692308,0.5,0,0,8.5,1,0.6667,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0
0,0,4,0.666667,1,0,0,0.833333,0,0,20.75,2,0.75,0
1,0,28,2,0,0,0,0.416667,0,0,8.375,3,1.125,0
3,0,0,0,1,1,0.958333,0.6,0,0,10.5,1,0.5,0
1,0,3,2,0,0,0,0.777778,0,0,0,1,1,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
3,0,43,0.647059,1,1,0.911917,0.166667,1,6,12.777778,3,1.2222,0
3,0,126,0.782895,1,2,0.75,0.16,1,1,13.55,2,1.05,0
3,0,0,0.666667,0.666667,0,0.954545,0.6,0,0,11,1,0.5,0
1,0,3,2,0,0,0,0.666667,0,0,0,1,1,0
2,0,4,0.958333,0.125,8,0.857143,0.444444,1,1,22,1,0.5,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
4,0,10,2,0,0,0.983957,0.466667,2,4,5.8,1,0.6,0
1,0,10,0.642857,1,0,0,0.270833,0,0,8.25,3,1,1
1,0,137,0.935294,1,0,0,0.176471,0,0,16.166667,3,1.0556,0
1,0,562,0.932653,1,1,0,0.210317,0,0,6.138889,3,1.0833,0
1,0,61,0.89011,1,1,0,0.1875,0,0,10.733333,1,0.8667,0
1,0,6,2,0,0,0.8125,1,1,2,22.25,1,0.75,0
1,0,105,2,0,0,0,0.28,0,0,33.6,5,1.5333,1
1,0,11,0.8,1,1,0,0.416667,0,0,3.333333,1,0.8333,0
1,0,21,2,0,0,0,0.47619,0,0,4,1,0.8571,0
4,0,0,0,1,0,0.956522,0.666667,1,1,13.5,2,1,1
2,0,3,2,0,0,0.956522,0.666667,1,2,3,1,0.3333,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
1,0,1,2,0,0,0,1,0,0,0,1,1,0
1,0,0,0.357143,1,1,0,0.457143,0,0,62.875,8,2.375,0
1,0,73,0.461538,1,0,0,0.306122,0,0,12.571429,2,1.0714,0
1,0,1,2,0,0,0,0.75,0,0,22,1,0.5,0
1,0,6,0.75,1,0,0,0.466667,0,0,3.4,1,0.8,0
4,0,8,0.5,1,1,0.904762,0.44,2,5,27.8,1,0.8,0
1,0,31,0.779412,0.625,0,0,0.227941,0,0,37.055556,8,2.1111,0
1,0,0,2,0,0,0,0,0,0,0,0,0,0
2,0,21,0.8625,1,1,0.608696,0.2,1,1,14.636364,3,1.0909,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
1,0,72,0.833333,1,0,0,0.106061,0,0,15.230769,4,1.0769,0
2,0,85,0.769231,1,3,0.717391,0.303571,1,20,4.714286,1,0.9286,0
1,0,0,0,1,1,0,0.555556,0,0,7.666667,1,0.6667,1
5,0,0,2,1,0,1,1,0,0,12,0,0,0
1,0,1,2,0,0,0,0.666667,0,0,2.5,1,0.5,0
0,1,28,2,0,0,0,0.256944,0,0,46.166667,6,2.0833,0
2,0,0,2,0,0,1,1,0,0,11,0,0,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
1,0,0,0,1,1,0,0.444444,0,0,6.5,1,0.8333,1
1,0,3,1.5,0,0,0,0.333333,0,0,61.333333,9,5.6667,0
2,0,3,2,0,0,0.875,0.75,0,0,13.666667,1,0.3333,0
1,3,46,0.454545,0,1,0,0.22619,0,0,7.416667,2,1.1667,0
1,0,0,0.666667,1,2,0,0.4375,0,0,5.25,1,0.75,0
