@relation 'xerces-1.3_deleteColumns-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute -0.357rfc-0.335wmc-0.318ce-0.306lcom-0.298loc... numeric
@attribute -0.523mfa-0.503dit-0.471ic-0.43cbm+0.122moa... numeric
@attribute 0.429lcom3+0.353npm-0.322amc+0.306lcom-0.285ca... numeric
@attribute 0.546ca+0.511noc+0.407cbo-0.266amc-0.227avg_cc... numeric
@attribute 0.542avg_cc+0.519max_cc-0.449dam+0.331lcom3-0.215moa... numeric
@attribute -0.499amc-0.398cam-0.368loc+0.257npm+0.256dam... numeric
@attribute -0.434amc-0.402npm+0.328ce+0.323cam+0.304moa... numeric
@attribute 0.458cbm+0.398amc-0.345dit-0.336mfa-0.332max_cc... numeric
@attribute 0.749noc-0.438ca-0.266cbo-0.221npm-0.205cam... numeric
@attribute -0.77cam-0.268npm-0.256dam-0.245noc+0.245lcom3... numeric
@attribute 0.677moa+0.364avg_cc-0.284loc-0.275dam-0.271max_cc... numeric
@attribute 0.442lcom-0.402lcom3-0.386dam-0.383avg_cc+0.347ic... numeric
@attribute bug {1,0}

@data
1.133364,1.298408,0.566483,0.303608,0.266583,0.331181,0.034916,0.464664,0.003749,0.25558,-0.005027,-0.064776,0
-1.083683,1.760384,2.876379,0.371254,0.50001,1.399377,-1.571214,0.872671,-0.540127,-0.894782,0.110861,0.600481,0
-5.628333,-2.470233,0.056487,-0.294957,1.067727,1.815061,0.567545,1.744599,-0.208399,-0.374166,-0.854567,-0.977082,0
0.509161,1.464241,1.356001,0.190433,0.333146,0.798457,-0.616438,0.651417,-0.087344,-0.118811,0.106506,0.081825,0
1.592897,1.303046,0.493745,0.16754,0.363843,0.068096,0.282029,0.422768,0.01956,-0.272908,-0.006513,-0.090423,0
0.25806,-2.435827,1.573678,-0.14798,0.58157,0.044502,-0.125299,0.442473,-0.120396,-0.011074,0.106802,-0.239823,0
1.926914,1.19807,0.013402,0.331287,0.353533,-0.345761,0.800446,0.265093,-0.01013,-0.168361,-0.132789,-0.120139,0
-5.92414,0.038602,-0.781988,-2.340215,-1.504544,-2.410983,-1.012638,2.890954,0.523464,0.43604,-1.448759,-1.272297,0
0.764768,-0.485861,-1.387632,-0.197137,-1.648851,0.199726,-0.08851,-1.409066,-0.389146,-0.937087,-0.470191,-0.127737,0
0.019414,-0.679228,2.311806,0.090275,0.376368,-0.242774,-1.553875,-0.747098,-0.333091,-0.332192,0.064071,-0.170365,0
2.083174,1.231997,0.085566,0.157286,0.373391,-0.267957,0.716074,0.294708,0.09576,-0.261581,-0.095117,-0.076629,0
-0.96842,0.287764,-1.126856,-0.868826,-1.994732,-0.079125,-0.590835,-0.414529,0.271392,0.231956,-0.241291,-0.272553,1
0.705557,1.393781,0.943406,0.069802,0.157177,1.023798,-0.659288,0.625578,0.252028,0.897333,0.099457,0.121216,0
1.486938,1.257301,0.049904,-0.091691,-0.012467,0.054975,-0.074738,0.680598,0.441285,1.046001,-0.14581,0.219353,0
-0.888825,1.438638,-2.123117,-0.616853,2.066569,0.718478,0.110617,-0.803806,-0.120247,0.794086,0.796556,-0.320176,0
-6.769297,2.212356,1.901608,0.770422,-1.679158,-1.992956,1.409949,-0.080788,0.499232,1.086057,2.008683,0.585284,1
1.481787,0.98962,-1.017269,2.286355,0.674392,-1.010977,1.155104,0.077342,-1.625017,-0.441778,-0.061081,-0.369111,1
1.577133,-1.136461,0.959317,-0.023149,0.186918,-1.014123,-0.547229,-1.164826,0.089317,0.372275,-0.093167,-0.277661,0
1.300262,1.310027,0.491605,0.069147,0.191392,0.585035,-0.137987,0.492012,0.285406,0.727683,0.02617,0.043717,0
0.321747,-2.862846,-0.854206,-0.632472,-0.846476,0.089271,0.902457,-0.049675,0.076726,-0.141304,0.046684,0.942083,1
2.317282,1.226413,0.087278,0.236,0.511352,-0.681508,1.052086,0.239313,-0.116916,-1.062053,-0.121264,-0.183941,0
1.926914,1.19807,0.013402,0.331287,0.353533,-0.345761,0.800446,0.265093,-0.01013,-0.168361,-0.132789,-0.120139,0
-2.107504,0.592937,-1.175124,-0.883347,-1.73722,-0.372479,-0.676539,-0.231156,0.283974,0.606516,-0.261642,-0.389867,0
1.716546,1.259392,0.215208,0.089546,0.246364,0.212102,0.272779,0.387611,0.260743,0.449007,-0.03989,0.007093,0
1.175598,-2.147406,0.132259,0.072378,0.138438,-0.242507,0.343117,0.029755,0.223666,0.234609,0.121471,0.420295,0
-0.083896,-5.195542,-0.814493,-1.038355,-0.166946,0.926692,1.834418,1.391052,0.061139,-0.352109,0.206134,0.683641,1
-0.454896,-2.223383,2.234029,-0.069646,0.669411,0.337678,-0.542264,0.619104,-0.342129,-0.425128,0.13554,-0.116313,0
0.278339,-2.483077,1.430297,-0.209021,0.487114,0.184621,-0.196633,0.426008,0.048524,0.506457,0.101123,-0.20036,0
0.395133,-1.766627,-1.251846,-1.147978,-1.679004,0.843537,-0.272962,-1.16163,-0.004596,-1.121906,-0.12337,0.682856,0
1.670933,1.301185,0.494316,0.193778,0.40983,-0.069754,0.394033,0.404303,-0.051332,-0.539731,-0.015228,-0.126194,0
-0.518211,-0.566853,2.686672,0.091757,0.35447,0.103488,-1.930926,-0.638227,-0.337398,-0.153468,0.068329,-0.018501,0
-0.695298,0.70958,-1.963277,0.800762,-1.853565,0.398591,0.206342,-0.208677,0.398501,0.346171,-0.948987,-0.249446,0
0.925411,-2.646072,1.006066,-0.190788,0.503464,-0.312863,0.320869,0.242017,0.056625,0.275075,0.021192,-0.244284,0
2.083174,1.231997,0.085566,0.157286,0.373391,-0.267957,0.716074,0.294708,0.09576,-0.261581,-0.095117,-0.076629,0
0.651884,1.447114,1.271772,0.19967,0.356864,0.665334,-0.480015,0.622839,-0.110553,-0.2595,0.095042,0.039873,0
0.533864,0.005477,-0.344468,0.404957,-0.459096,0.120033,-0.528148,-0.572007,-0.286717,0.892155,0.482543,0.516286,0
0.925411,-2.646072,1.006066,-0.190788,0.503464,-0.312863,0.320869,0.242017,0.056625,0.275075,0.021192,-0.244284,0
-0.458495,0.350898,-2.13913,-0.579258,0.583534,0.797548,0.325363,0.410251,-0.343039,0.068375,0.807432,1.172391,0
0.330971,0.295657,-0.719962,0.536831,-0.400975,0.273145,0.900971,0.743451,-0.319719,0.280151,0.733524,0.985385,0
2.584881,-1.249431,0.912044,0.16655,0.020124,-1.814836,0.019644,-1.185191,-0.159386,-0.81345,-0.310787,-0.102628,0
1.38604,-1.083615,1.082126,-0.033326,0.210166,-0.894045,-0.686729,-1.108328,0.067218,0.366022,-0.054262,-0.300929,0
-3.943579,-1.442817,-2.572205,-2.910777,4.304707,1.623438,0.128116,-0.898477,0.632861,0.071372,0.45989,-0.955571,0
2.083174,1.231997,0.085566,0.157286,0.373391,-0.267957,0.716074,0.294708,0.09576,-0.261581,-0.095117,-0.076629,0
2.573536,-1.247353,0.894856,0.149806,0.020205,-1.846862,-0.002697,-1.161569,-0.160953,-0.81336,-0.309571,-0.100847,0
-7.48528,-2.618666,-2.044733,5.824415,0.271725,-0.029145,0.218902,-0.327776,-4.997841,1.065326,1.158894,-0.250978,0
0.704473,0.924353,-1.346553,2.935722,0.52179,-0.427938,0.582355,0.132057,-1.882125,1.011436,0.023774,-0.287155,0
2.494657,1.172583,0.244736,0.406994,-0.008226,-0.933771,1.080519,0.432806,-0.107431,-0.979516,-0.445868,0.107731,1
1.81324,1.276871,0.35317,0.180425,0.39647,-0.135382,0.501445,0.368747,-0.000964,-0.444181,-0.039407,-0.11674,0
1.65698,1.242944,0.281007,0.354426,0.376612,-0.213185,0.585818,0.339133,-0.106854,-0.350961,-0.077079,-0.16025,0
1.93949,1.244608,0.15006,0.136386,0.33272,-0.096798,0.550437,0.332049,0.142972,-0.039346,-0.071555,-0.053537,0
0.889808,1.401973,1.025094,0.167668,0.322049,0.588408,-0.333368,0.578921,-0.016021,-0.060415,0.077401,0.008462,0
1.180945,-2.421732,0.865434,-0.144183,0.411718,-0.571066,0.286996,-0.108002,0.090788,0.310499,0.024452,-0.076542,0
0.767723,1.530855,-1.172211,-1.141793,2.594615,0.2949,0.101814,-0.151511,0.414247,0.380643,0.928881,-0.978131,0
1.040528,-1.887915,1.100884,-0.132346,0.382961,-0.483424,-0.309152,-0.432393,0.057837,0.245736,0.202352,0.140557,0
1.835737,1.2663,0.284091,0.158451,0.362654,-0.08565,0.487924,0.361683,0.066254,-0.237374,-0.047186,-0.087901,0
-1.290446,-1.696636,-0.773873,-0.063843,-0.460502,0.255744,-0.137028,-0.701957,0.52994,-0.514106,0.037951,-0.029738,0
1.093313,1.203246,0.141231,0.538819,0.160316,0.310835,0.169259,0.383683,0.010555,0.978992,-0.070804,-0.055267,0
-1.420553,1.824909,3.196309,0.412507,0.53797,1.514823,-1.755499,0.907994,-0.631513,-1.049024,0.094587,0.749623,0
1.580228,1.175733,-0.175731,0.75246,0.339249,-0.051462,0.45387,0.305873,-0.264712,0.407604,-0.039201,-0.080146,0
-6.039772,0.886255,-4.234669,5.697903,0.540824,-0.273578,-1.001743,-0.32086,-5.317379,1.206532,0.438527,-1.872645,0
-3.403853,-2.117538,-0.183204,-1.133255,-0.177453,1.489418,1.198572,0.949355,0.400922,0.202723,-1.628562,-0.421099,1
1.694331,-0.248638,0.607552,0.001317,0.158505,-0.644386,-0.16781,-0.54778,0.180586,0.318613,-0.076449,-0.060742,1
2.251633,1.237162,0.152343,0.241339,0.516667,-0.648199,0.998454,0.258188,-0.140596,-1.106641,-0.106417,-0.196619,0
0.106577,1.042794,-1.108378,-0.423498,-1.605868,1.463447,-0.447308,-0.22449,0.180569,-0.873561,-0.349351,-0.084651,0
0.289343,1.048767,-1.66495,-0.662614,-1.223157,1.036563,0.039532,-0.507447,-0.221258,-1.271767,-0.325729,-0.111454,0
1.545956,-0.857169,-1.091079,-1.113645,-0.539949,-2.622656,-1.083207,-0.203525,-0.445589,-1.514815,0.280289,0.968898,1
2.266774,-0.838373,0.836048,0.125764,-0.122756,-1.218515,-0.166611,-0.842791,0.053728,-0.103694,-0.266728,0.065309,0
